model,dataset,signal,correlation,p_value,raw_auroc,predictive_power,auroc_oriented,direction,n,missing_rate,class_balance,p_value_fdr
mistral7b,gsm8k,early10_surprisal_slope,-0.050447920343826023,0.23540505127859307,0.47963046596886455,0.5203695340311354,0.5203695340311354,lower_better,555,0.0,0.5747747747747748,0.3166467113872135
mistral7b,gsm8k,early25p_entropy_mean,-0.04928112899095684,0.24642634166141678,0.46693852611444664,0.5330614738855534,0.5330614738855534,lower_better,555,0.0,0.5747747747747748,0.3307839067529806
mistral7b,gsm8k,early25p_entropy_slope,-0.02968511753558829,0.4852321664802115,0.4883906274905691,0.5116093725094308,0.5116093725094308,lower_better,555,0.0,0.5747747747747748,0.5824586488176193
mistral7b,gsm8k,early25p_margin_mean,0.06298841255373937,0.13833099834599719,0.5411109930396898,0.5411109930396898,0.5411109930396898,higher_better,555,0.0,0.5747747747747748,0.2086250720975762
mistral7b,gsm8k,early25p_margin_slope,-0.004382858229318703,0.9179463082149256,0.5026034748419319,0.5026034748419319,0.5026034748419319,higher_better,555,0.0,0.5747747747747748,0.9338227380739887
mistral7b,gsm8k,early25p_surprisal_mean,-0.05635656303172232,0.18492814403406502,0.45740130705063486,0.5425986929493651,0.5425986929493651,lower_better,555,0.0,0.5747747747747748,0.2595412346855533
mistral7b,gsm8k,early25p_surprisal_slope,0.030626645523744226,0.47148920537436995,0.5280670527602146,0.5280670527602146,0.5280670527602146,higher_better,555,0.0,0.5747747747747748,0.5693480133118182
mistral7b,gsm8k,early50p_entropy_mean,-0.17410078327651587,3.726235652264195e-05,0.38976409330003725,0.6102359066999627,0.6102359066999627,lower_better,555,0.0,0.5747747747747748,0.00012556637849036117
mistral7b,gsm8k,early50p_entropy_slope,-0.1807601861035831,1.834251875381461e-05,0.38139578130811325,0.6186042186918868,0.6186042186918868,lower_better,555,0.0,0.5747747747747748,6.667196423437107e-05
mistral7b,gsm8k,early50p_margin_mean,0.1857247681195181,1.0632568115177585e-05,0.6129456458211572,0.6129456458211572,0.6129456458211572,higher_better,555,0.0,0.5747747747747748,4.094804506261843e-05
mistral7b,gsm8k,early50p_margin_slope,0.18474790577941108,1.18504577510245e-05,0.6124541735295681,0.6124541735295681,0.6124541735295681,higher_better,555,0.0,0.5747747747747748,4.4577012586702626e-05
mistral7b,gsm8k,early50p_surprisal_mean,-0.14887895220111735,0.00043304855877263304,0.3942537590988789,0.6057462409011212,0.6057462409011212,lower_better,555,0.0,0.5747747747747748,0.0012288702523065508
mistral7b,gsm8k,early50p_surprisal_slope,-0.12143569919201688,0.0041701579724018655,0.41310238563306945,0.5868976143669306,0.5868976143669306,lower_better,555,0.0,0.5747747747747748,0.010417344432988444
mistral7b,gsm8k,entropy_diff_std,-0.1944501675730433,3.935999641102701e-06,0.3769592476489028,0.6230407523510972,0.6230407523510972,lower_better,555,0.0,0.5747747747747748,1.6324306203804152e-05
mistral7b,gsm8k,entropy_early_late_delta,-0.10082017240873922,0.017507764414409984,0.43916370012220396,0.560836299877796,0.560836299877796,lower_better,555,0.0,0.5747747747747748,0.03506973243381814
mistral7b,gsm8k,entropy_max,-0.17356085514763875,3.942166508194361e-05,0.4009882577971414,0.5990117422028586,0.5990117422028586,lower_better,555,0.0,0.5747747747747748,0.0001314732850928738
mistral7b,gsm8k,entropy_mean,-0.23628501472050262,1.7615433540918964e-08,0.3513097072419106,0.6486902927580894,0.6486902927580894,lower_better,555,0.0,0.5747747747747748,1.0844674153233545e-07
mistral7b,gsm8k,entropy_p90,-0.23304609307342178,2.7843515832447373e-08,0.3505791403219808,0.6494208596780192,0.6494208596780192,lower_better,555,0.0,0.5747747747747748,1.6680328466290232e-07
mistral7b,gsm8k,entropy_range,-0.17356085514763875,3.942166508194361e-05,0.4009882577971414,0.5990117422028586,0.5990117422028586,lower_better,555,0.0,0.5747747747747748,0.0001314732850928738
mistral7b,gsm8k,entropy_range_approx,-0.13373946744999238,0.0015897211407574006,0.42673077944848836,0.5732692205515116,0.5732692205515116,lower_better,555,0.0,0.5747747747747748,0.004150761936018631
mistral7b,gsm8k,entropy_slope,-0.10177609726083395,0.01646187960188709,0.4167020880930875,0.5832979119069125,0.5832979119069125,lower_better,555,0.0,0.5747747747747748,0.033283862820065464
mistral7b,gsm8k,entropy_std,-0.231274269971397,3.566684570482471e-08,0.35877477286010306,0.6412252271398969,0.6412252271398969,lower_better,555,0.0,0.5747747747747748,2.1171054285340903e-07
mistral7b,gsm8k,failure_risk,-0.009095973488692663,0.8306966134978176,0.4994487540513256,0.5005512459486744,0.5005512459486744,lower_better,555,0.0,0.5747747747747748,0.865282377153695
mistral7b,gsm8k,focused_head_mean,0.09971103842572385,0.01879368563360419,0.5598135061898942,0.5598135061898942,0.5598135061898942,higher_better,555,0.0,0.5747747747747748,0.03662504399078889
mistral7b,gsm8k,focused_head_mean_zscore,0.09971103842572385,0.01879368563360419,0.5598135061898942,0.5598135061898942,0.5598135061898942,higher_better,555,0.0,0.5747747747747748,0.03662504399078889
mistral7b,gsm8k,focused_head_rate,0.09971103842572385,0.01879368563360419,0.5598135061898942,0.5598135061898942,0.5598135061898942,higher_better,555,0.0,0.5747747747747748,0.03662504399078889
mistral7b,gsm8k,hidden_max_abs_last_layer_mean,0.0955302896605525,0.024409636540593124,0.5520827798735455,0.5520827798735455,0.5520827798735455,higher_better,555,0.0,0.5747747747747748,0.04658712342703171
mistral7b,gsm8k,hidden_max_abs_last_layer_mean_zscore,0.09553028966055252,0.024409636540593124,0.5520827798735455,0.5520827798735455,0.5520827798735455,higher_better,555,0.0,0.5747747747747748,0.04658712342703171
mistral7b,gsm8k,hidden_std_last_layer_mean,-0.0908142409642459,0.03243245262306801,0.44964401466447057,0.5503559853355294,0.5503559853355294,lower_better,555,0.0,0.5747747747747748,0.058288324575347224
mistral7b,gsm8k,hidden_std_last_layer_mean_zscore,-0.09081424096424587,0.03243245262306801,0.44964401466447057,0.5503559853355294,0.5503559853355294,lower_better,555,0.0,0.5747747747747748,0.058288324575347224
mistral7b,gsm8k,high_entropy_frac,0.018210838971627927,0.6685876648850227,0.49945539556877955,0.5005446044312205,0.5005446044312205,lower_better,555,0.0,0.5747747747747748,0.7416387893557369
mistral7b,gsm8k,high_entropy_steps,0.02615538151656599,0.5386234705389706,0.49945539556877955,0.5005446044312205,0.5005446044312205,lower_better,555,0.0,0.5747747747747748,0.6357993699700384
mistral7b,gsm8k,l2_norm_cross_layer_max,0.09211921549260663,0.030013852455147396,0.5552773497688752,0.5552773497688752,0.5552773497688752,higher_better,555,0.0,0.5747747747747748,0.0554827501099439
mistral7b,gsm8k,l2_norm_cross_layer_max_zscore,0.09211921549260665,0.030013852455147396,0.5552773497688752,0.5552773497688752,0.5552773497688752,higher_better,555,0.0,0.5747747747747748,0.0554827501099439
mistral7b,gsm8k,l2_norm_last_layer_mean,-0.0908462155311693,0.03237125932064247,0.44963073162956274,0.5503692683704373,0.5503692683704373,lower_better,555,0.0,0.5747747747747748,0.058288324575347224
mistral7b,gsm8k,l2_norm_last_layer_mean_zscore,-0.09084621553116932,0.03237125932064247,0.44963073162956274,0.5503692683704373,0.5503692683704373,lower_better,555,0.0,0.5747747747747748,0.058288324575347224
mistral7b,gsm8k,l2_norm_slope,-0.08072105908046193,0.057370577828219575,0.4459247648902821,0.5540752351097179,0.5540752351097179,lower_better,555,0.0,0.5747747747747748,0.09660540593037005
mistral7b,gsm8k,late50p_entropy_mean,-0.23116517370516937,3.621245662148033e-08,0.35598533552946177,0.6440146644705382,0.6440146644705382,lower_better,555,0.0,0.5747747747747748,2.1299508576452521e-07
mistral7b,gsm8k,late50p_margin_mean,0.224144093529948,9.469103350986776e-08,0.6385022049837947,0.6385022049837947,0.6385022049837947,higher_better,555,0.0,0.5747747747747748,5.3273998852943e-07
mistral7b,gsm8k,late50p_surprisal_mean,-0.1848951934315083,1.1658688407562965e-05,0.3783406832793156,0.6216593167206844,0.6216593167206844,lower_better,555,0.0,0.5747747747747748,4.4112113448498467e-05
mistral7b,gsm8k,margin_diff_std,-0.20684481669445712,8.868830352115649e-07,0.3788985707454439,0.621101429254556,0.621101429254556,lower_better,555,0.0,0.5747747747747748,4.188418421765566e-06
mistral7b,gsm8k,margin_early_late_delta,0.10738113539887977,0.011362402434275857,0.5537165931672068,0.5537165931672068,0.5537165931672068,higher_better,555,0.0,0.5747747747747748,0.02466937709723651
mistral7b,gsm8k,margin_mean,0.24347890689558285,6.220487684141692e-09,0.6486371606184581,0.6486371606184581,0.6486371606184581,higher_better,555,0.0,0.5747747747747748,4.192349512124662e-08
mistral7b,gsm8k,margin_min,0.183238441389254,1.3996813524579976e-05,0.5977432123691622,0.5977432123691622,0.5977432123691622,higher_better,555,0.0,0.5747747747747748,5.116349350510307e-05
mistral7b,gsm8k,margin_range,-0.18323844138925405,1.3996813524579976e-05,0.4022567876308379,0.5977432123691622,0.5977432123691622,lower_better,555,0.0,0.5747747747747748,5.116349350510307e-05
mistral7b,gsm8k,margin_slope,0.0933784048318898,0.027828353093512465,0.567119175389193,0.567119175389193,0.567119175389193,higher_better,555,0.0,0.5747747747747748,0.05249254942129027
mistral7b,gsm8k,margin_std,-0.2531088493278468,1.4650708397924366e-09,0.35429839009616915,0.6457016099038309,0.6457016099038309,lower_better,555,0.0,0.5747747747747748,1.1559766260313493e-08
mistral7b,gsm8k,max_compound_severity,0.023440350508560418,0.5816002664281555,0.5056851389405451,0.5056851389405451,0.5056851389405451,higher_better,555,0.0,0.5747747747747748,0.6755751748276821
mistral7b,gsm8k,n_compound_signals,0.023440350508560345,0.5816002664281591,0.5056851389405451,0.5056851389405451,0.5056851389405451,higher_better,555,0.0,0.5747747747747748,0.6755751748276821
mistral7b,gsm8k,n_warning_signals,0.015078064541423734,0.7230129594673189,0.5074650656181924,0.5074650656181924,0.5074650656181924,higher_better,555,0.0,0.5747747747747748,0.7835668086689369
mistral7b,gsm8k,perplexity_max,-0.1555352590106017,0.00023478017950169272,0.4009882577971414,0.5990117422028586,0.5990117422028586,lower_better,555,0.0,0.5747747747747748,0.0006936199823634484
mistral7b,gsm8k,perplexity_mean,-0.2230383671529666,1.0985601302469285e-07,0.3548429945273896,0.6451570054726103,0.6451570054726103,lower_better,555,0.0,0.5747747747747748,5.874119043551758e-07
mistral7b,gsm8k,risk_score,0.02181583150619218,0.6080568025997036,0.5058046862547155,0.5058046862547155,0.5058046862547155,higher_better,555,0.0,0.5747747747747748,0.689697675671205
mistral7b,gsm8k,risk_score_is_one,0.023440350508560345,0.5816002664281591,0.5056851389405451,0.5056851389405451,0.5056851389405451,higher_better,555,0.0,0.5747747747747748,0.6755751748276821
mistral7b,gsm8k,surprisal_diff_std,-0.17941651543119813,2.1206684515136095e-05,0.37832740024440786,0.6216725997555921,0.6216725997555921,lower_better,555,0.0,0.5747747747747748,7.456915696354921e-05
mistral7b,gsm8k,surprisal_early_late_delta,-0.05805538685302572,0.17201344194057092,0.47056479464428025,0.5294352053557198,0.5294352053557198,lower_better,555,0.0,0.5747747747747748,0.24463128500807776
mistral7b,gsm8k,surprisal_max,-0.20757523237435913,8.099613914840614e-07,0.38054566707401305,0.619454332925987,0.619454332925987,lower_better,555,0.0,0.5747747747747748,3.853272208016086e-06
mistral7b,gsm8k,surprisal_mean,-0.19855549897577407,2.4274934314523004e-06,0.360581265607566,0.639418734392434,0.639418734392434,lower_better,555,0.0,0.5747747747747748,1.0401246689732704e-05
mistral7b,gsm8k,surprisal_p90,-0.2047166201831731,1.153095639917203e-06,0.3554805802029648,0.6445194197970352,0.6445194197970352,lower_better,555,0.0,0.5747747747747748,5.217153000184828e-06
mistral7b,gsm8k,surprisal_range,-0.20757523237435913,8.099613914840614e-07,0.38054566707401305,0.619454332925987,0.619454332925987,lower_better,555,0.0,0.5747747747747748,3.853272208016086e-06
mistral7b,gsm8k,surprisal_slope,-0.07199040234411216,0.09019753253265547,0.4522474895064024,0.5477525104935976,0.5477525104935976,lower_better,555,0.0,0.5747747747747748,0.14127081167801117
mistral7b,gsm8k,surprisal_std,-0.18038678302507244,1.909925799618883e-05,0.38078476170235376,0.6192152382976462,0.6192152382976462,lower_better,555,0.0,0.5747747747747748,6.827193327919433e-05
mistral7b,gsm8k,surprisal_volatility,0.21073594664618325,7.230034776209795e-07,0.6181506375681134,0.6181506375681134,0.6181506375681134,higher_better,543,0.021621621621621623,0.5747747747747748,3.4909197762744307e-06
mistral7b,gsm8k,topk_mass_mean,0.05494910370279681,0.1961587278852444,0.5682415918389032,0.5682415918389032,0.5682415918389032,higher_better,555,0.0,0.5747747747747748,0.2717659463420838
mistral7b,gsm8k,topk_mass_std,-0.08655639555054358,0.04151365587734049,0.4103129483024281,0.5896870516975719,0.5896870516975719,lower_better,555,0.0,0.5747747747747748,0.07318619987095176
mistral7b,gsm8k,warning_density_per_100t,0.1844759440792124,1.2212470318413202e-05,0.6170168960204028,0.6170168960204028,0.6170168960204028,higher_better,555,0.0,0.5747747747747748,4.5673227144585796e-05
mistral7b,humaneval,attn_entropy_norm_mean,0.03116357974541157,0.20717452869902594,0.5463804587339743,0.5463804587339743,0.5463804587339743,higher_better,1640,0.0,0.06341463414634146,0.28338672318873104
mistral7b,humaneval,attn_entropy_norm_std,-0.019502029922738282,0.42996888282649515,0.48438126001602566,0.5156187399839743,0.5156187399839743,lower_better,1640,0.0,0.06341463414634146,0.5308966931082869
mistral7b,humaneval,collapsed_rate_mean,0.04724364344290268,0.055769681982786305,0.5681903545673077,0.5681903545673077,0.5681903545673077,higher_better,1640,0.0,0.06341463414634146,0.09449442708242924
mistral7b,humaneval,collapsed_rate_mean_zscore,0.04724364344290267,0.055769681982786305,0.5681903545673077,0.5681903545673077,0.5681903545673077,higher_better,1640,0.0,0.06341463414634146,0.09449442708242924
mistral7b,humaneval,compound_density_per_100t,0.055323485404074,0.02506249531005465,0.596382336738782,0.596382336738782,0.596382336738782,higher_better,1640,0.0,0.06341463414634146,0.047692454310603996
mistral7b,humaneval,concentration_max_mean,-0.017731759571916327,0.47300985637213755,0.4282852564102564,0.5717147435897436,0.5717147435897436,lower_better,1640,0.0,0.06341463414634146,0.5699020057221098
mistral7b,humaneval,concentration_min_mean,0.047239509181609754,0.05579114551080056,0.568603515625,0.568603515625,0.568603515625,higher_better,1640,0.0,0.06341463414634146,0.09449442708242924
mistral7b,humaneval,cs_confident_repetition_risk,0.0042489402470894805,0.863485842943913,0.5015274439102564,0.5015274439102564,0.5015274439102564,higher_better,1640,0.0,0.06341463414634146,0.8867862545789075
mistral7b,humaneval,early10_entropy_mean,0.04436790623282918,0.07245033943529883,0.49448179587339747,0.5055182041266025,0.5055182041266025,lower_better,1640,0.0,0.06341463414634146,0.11807397887818223
mistral7b,humaneval,early10_entropy_slope,0.04808543278869845,0.05154035574898792,0.5761812650240384,0.5761812650240384,0.5761812650240384,higher_better,1640,0.0,0.06341463414634146,0.08868779300424252
mistral7b,humaneval,early10_margin_mean,-0.03389718494680653,0.17003884680008033,0.4785187550080128,0.5214812449919872,0.5214812449919872,lower_better,1640,0.0,0.06341463414634146,0.24317551760452347
mistral7b,humaneval,early10_margin_slope,-0.027801350871526746,0.26049245037171537,0.4546618339342949,0.5453381660657051,0.5453381660657051,lower_better,1640,0.0,0.06341463414634146,0.34681573966297463
mistral7b,humaneval,early10_surprisal_mean,0.1511603830632529,7.639407576083192e-10,0.6984080779246795,0.6984080779246795,0.6984080779246795,higher_better,1640,0.0,0.06341463414634146,6.256578103450412e-09
mistral7b,humaneval,early10_surprisal_slope,-0.19117408998151447,5.801993588350581e-15,0.2685452974759615,0.7314547025240385,0.7314547025240385,lower_better,1640,0.0,0.06341463414634146,6.384331323932149e-14
mistral7b,humaneval,early25p_entropy_mean,0.061215182248591904,0.013158102421710078,0.5425305488782052,0.5425305488782052,0.5425305488782052,higher_better,1640,0.0,0.06341463414634146,0.027821216558321635
mistral7b,humaneval,early25p_entropy_slope,-0.02131194268973598,0.38840814414419594,0.4209735576923077,0.5790264423076923,0.5790264423076923,lower_better,1640,0.0,0.06341463414634146,0.4889106405861766
mistral7b,humaneval,early25p_margin_mean,-0.06303327238925702,0.010672412416329607,0.4399664463141026,0.5600335536858974,0.5600335536858974,lower_better,1640,0.0,0.06341463414634146,0.023249329405270223
mistral7b,humaneval,early25p_margin_slope,0.002328530948776721,0.9249291986177776,0.5574857271634616,0.5574857271634616,0.5574857271634616,higher_better,1640,0.0,0.06341463414634146,0.9350456117276595
mistral7b,humaneval,early25p_surprisal_mean,0.13238053334500652,7.423322114026533e-08,0.6620154747596154,0.6620154747596154,0.6620154747596154,higher_better,1640,0.0,0.06341463414634146,4.213060884013304e-07
mistral7b,humaneval,early25p_surprisal_slope,-0.17205804369165362,2.3014263379955278e-12,0.2692808493589744,0.7307191506410255,0.7307191506410255,lower_better,1640,0.0,0.06341463414634146,2.2224221502732933e-11
mistral7b,humaneval,early50p_entropy_mean,0.024755112296207814,0.31639440585116124,0.5068860176282051,0.5068860176282051,0.5068860176282051,higher_better,1640,0.0,0.06341463414634146,0.4118856752227391
mistral7b,humaneval,early50p_entropy_slope,-0.06410519171679997,0.009410925126723141,0.3836763822115385,0.6163236177884615,0.6163236177884615,lower_better,1640,0.0,0.06341463414634146,0.021141904711770392
mistral7b,humaneval,early50p_margin_mean,-0.024859298686461515,0.31436133411071715,0.47783328325320507,0.5221667167467949,0.5221667167467949,lower_better,1640,0.0,0.06341463414634146,0.4100640789710363
mistral7b,humaneval,early50p_margin_slope,0.05901414855931307,0.0168414049478566,0.612079326923077,0.612079326923077,0.612079326923077,higher_better,1640,0.0,0.06341463414634146,0.03384820559576163
mistral7b,humaneval,early50p_surprisal_mean,0.08574996312128416,0.0005082587809271481,0.5896058693910257,0.5896058693910257,0.5896058693910257,higher_better,1640,0.0,0.06341463414634146,0.0014359975164186236
mistral7b,humaneval,early50p_surprisal_slope,-0.1516209991764812,6.776899462267905e-10,0.28438626802884615,0.7156137319711539,0.7156137319711539,lower_better,1640,0.0,0.06341463414634146,5.621351220624788e-09
mistral7b,humaneval,entropy_diff_std,0.0051624328080595245,0.8345227254156193,0.49223132011217946,0.5077686798878205,0.5077686798878205,lower_better,1640,0.0,0.06341463414634146,0.865282377153695
mistral7b,humaneval,entropy_early_late_delta,-0.05061157293010043,0.04042661660412659,0.4478039863782052,0.5521960136217948,0.5521960136217948,lower_better,1640,0.0,0.06341463414634146,0.07146453809527295
mistral7b,humaneval,entropy_max,-0.029849332433161065,0.22698827880599137,0.4492657001201923,0.5507342998798077,0.5507342998798077,lower_better,1640,0.0,0.06341463414634146,0.3059612841405759
mistral7b,humaneval,entropy_mean,0.0017322106990265219,0.9441174468169573,0.489990234375,0.510009765625,0.510009765625,lower_better,1640,0.0,0.06341463414634146,0.9514703864339119
mistral7b,humaneval,entropy_p90,0.009400215558350107,0.7036500984669233,0.4892171223958333,0.5107828776041667,0.5107828776041667,lower_better,1640,0.0,0.06341463414634146,0.7638617679666098
mistral7b,humaneval,entropy_range,-0.029849332433161065,0.22698827880599137,0.4492657001201923,0.5507342998798077,0.5507342998798077,lower_better,1640,0.0,0.06341463414634146,0.3059612841405759
mistral7b,humaneval,entropy_range_approx,-0.031711214918927276,0.1992994670168325,0.4491436298076923,0.5508563701923077,0.5508563701923077,lower_better,1640,0.0,0.06341463414634146,0.2743547982125332
mistral7b,humaneval,entropy_slope,-0.05817598419777351,0.018465603203650906,0.41915815304487175,0.5808418469551282,0.5808418469551282,lower_better,1640,0.0,0.06341463414634146,0.0363138154187299
mistral7b,humaneval,entropy_std,0.0023746815469102536,0.9234458493376998,0.4824156149839744,0.5175843850160255,0.5175843850160255,lower_better,1640,0.0,0.06341463414634146,0.9350456117276595
mistral7b,humaneval,failure_risk,-0.0182182215040668,0.46095185237268327,0.4973958333333333,0.5026041666666667,0.5026041666666667,lower_better,1640,0.0,0.06341463414634146,0.5627091480851436
mistral7b,humaneval,focused_head_mean,0.023734331256785784,0.33676861463085683,0.5279697516025641,0.5279697516025641,0.5279697516025641,higher_better,1640,0.0,0.06341463414634146,0.43159534097061647
mistral7b,humaneval,focused_head_mean_zscore,0.023734331256785784,0.33676861463085683,0.5279697516025641,0.5279697516025641,0.5279697516025641,higher_better,1640,0.0,0.06341463414634146,0.43159534097061647
mistral7b,humaneval,focused_head_rate,0.023734331256785784,0.33676861463085683,0.5279697516025641,0.5279697516025641,0.5279697516025641,higher_better,1640,0.0,0.06341463414634146,0.43159534097061647
mistral7b,humaneval,hidden_max_abs_last_layer_mean,-0.01928152373248584,0.4352029124878807,0.4618514623397436,0.5381485376602564,0.5381485376602564,lower_better,1640,0.0,0.06341463414634146,0.5340703676887724
mistral7b,humaneval,hidden_max_abs_last_layer_mean_zscore,-0.019281523732485838,0.4352029124878807,0.4618514623397436,0.5381485376602564,0.5381485376602564,lower_better,1640,0.0,0.06341463414634146,0.5340703676887724
mistral7b,humaneval,hidden_std_last_layer_mean,-0.03415864723440457,0.16676652298209527,0.45882161458333337,0.5411783854166666,0.5411783854166666,lower_better,1640,0.0,0.06341463414634146,0.2403072168583867
mistral7b,humaneval,hidden_std_last_layer_mean_zscore,-0.034158647234404566,0.16676652298209527,0.45882161458333337,0.5411783854166666,0.5411783854166666,lower_better,1640,0.0,0.06341463414634146,0.2403072168583867
mistral7b,humaneval,high_entropy_frac,0.06998184959039785,0.004577339620450595,0.5252904647435898,0.5252904647435898,0.5252904647435898,higher_better,1640,0.0,0.06341463414634146,0.011260603552971617
mistral7b,humaneval,high_entropy_steps,0.01516185529276327,0.5394959105309909,0.5205923227163461,0.5205923227163461,0.5205923227163461,higher_better,1640,0.0,0.06341463414634146,0.6357993699700384
mistral7b,humaneval,l2_norm_cross_layer_max,-0.06832449525809856,0.005639166982964021,0.41504532251602566,0.5849546774839743,0.5849546774839743,lower_better,1640,0.0,0.06341463414634146,0.013513114955473042
mistral7b,humaneval,l2_norm_cross_layer_max_zscore,-0.06832449525809856,0.005639166982964021,0.41504532251602566,0.5849546774839743,0.5849546774839743,lower_better,1640,0.0,0.06341463414634146,0.013513114955473042
mistral7b,humaneval,l2_norm_last_layer_mean,-0.034413209711883254,0.16362621220054832,0.458583733974359,0.541416266025641,0.541416266025641,lower_better,1640,0.0,0.06341463414634146,0.23736807016536943
mistral7b,humaneval,l2_norm_last_layer_mean_zscore,-0.034413209711883254,0.16362621220054832,0.458583733974359,0.541416266025641,0.541416266025641,lower_better,1640,0.0,0.06341463414634146,0.23736807016536943
mistral7b,humaneval,l2_norm_slope,-0.052154309851624,0.03469369431374672,0.39685371594551283,0.6031462840544872,0.6031462840544872,lower_better,1640,0.0,0.06341463414634146,0.06166708851921463
mistral7b,humaneval,late50p_entropy_mean,-0.025921418164767226,0.2941259679993523,0.4672069060496795,0.5327930939503205,0.5327930939503205,lower_better,1640,0.0,0.06341463414634146,0.3860030452243021
mistral7b,humaneval,late50p_margin_mean,0.017785469942962262,0.47167006976064063,0.5145013271233975,0.5145013271233975,0.5145013271233975,higher_better,1640,0.0,0.06341463414634146,0.5693480133118182
mistral7b,humaneval,late50p_surprisal_mean,-0.03022343734874926,0.22121559419414152,0.4596761067708334,0.5403238932291665,0.5403238932291665,lower_better,1640,0.0,0.06341463414634146,0.2994278021832836
mistral7b,humaneval,margin_diff_std,0.020485022567248757,0.4070848001364517,0.520194811698718,0.520194811698718,0.520194811698718,higher_better,1640,0.0,0.06341463414634146,0.5084630611742939
mistral7b,humaneval,margin_early_late_delta,0.040317155474199874,0.10265019363734929,0.5429124098557693,0.5429124098557693,0.5429124098557693,higher_better,1640,0.0,0.06341463414634146,0.15965066173885814
mistral7b,humaneval,margin_mean,-0.005429965195968457,0.8260808257733443,0.4931202423878206,0.5068797576121794,0.5068797576121794,lower_better,1640,0.0,0.06341463414634146,0.8643021966936805
mistral7b,humaneval,margin_min,0.021940402161680677,0.3745687306166094,0.5208802834535257,0.5208802834535257,0.5208802834535257,higher_better,1640,0.0,0.06341463414634146,0.4742582557905015
mistral7b,humaneval,margin_range,-0.021940402161680674,0.3745687306166094,0.47911971654647434,0.5208802834535257,0.5208802834535257,lower_better,1640,0.0,0.06341463414634146,0.4742582557905015
mistral7b,humaneval,margin_slope,0.056978249349670954,0.02102369659080938,0.5850423177083333,0.5850423177083333,0.5850423177083333,higher_better,1640,0.0,0.06341463414634146,0.04048313004242163
mistral7b,humaneval,margin_std,0.010511390401899945,0.6705698481809986,0.510986328125,0.510986328125,0.510986328125,higher_better,1640,0.0,0.06341463414634146,0.7416387893557369
mistral7b,humaneval,max_compound_severity,0.0042489402470894805,0.863485842943913,0.5015274439102564,0.5015274439102564,0.5015274439102564,higher_better,1640,0.0,0.06341463414634146,0.8867862545789075
mistral7b,humaneval,n_compound_signals,0.0042489402470894805,0.863485842943913,0.5015274439102564,0.5015274439102564,0.5015274439102564,higher_better,1640,0.0,0.06341463414634146,0.8867862545789075
mistral7b,humaneval,n_warning_signals,0.01930562712069753,0.43462900203812643,0.5197315705128205,0.5197315705128205,0.5197315705128205,higher_better,1640,0.0,0.06341463414634146,0.5340703676887724
mistral7b,humaneval,perplexity_max,-0.007420614384910181,0.7639582609476507,0.4492657001201923,0.5507342998798077,0.5507342998798077,lower_better,1640,0.0,0.06341463414634146,0.8116272493154845
mistral7b,humaneval,perplexity_mean,0.014886717099060039,0.5468814155883854,0.48380533854166663,0.5161946614583334,0.5161946614583334,lower_better,1640,0.0,0.06341463414634146,0.6421638400829135
mistral7b,humaneval,risk_score,-0.004178131593091645,0.8657390948437315,0.5013114733573718,0.5013114733573718,0.5013114733573718,higher_better,1640,0.0,0.06341463414634146,0.8876912747446819
mistral7b,humaneval,risk_score_is_one,0.0042489402470894805,0.863485842943913,0.5015274439102564,0.5015274439102564,0.5015274439102564,higher_better,1640,0.0,0.06341463414634146,0.8867862545789075
mistral7b,humaneval,surprisal_diff_std,0.036533323936188876,0.13917974826448898,0.531475360576923,0.531475360576923,0.531475360576923,higher_better,1640,0.0,0.06341463414634146,0.2094169700630799
mistral7b,humaneval,surprisal_early_late_delta,-0.1144167633969085,3.3965648748156153e-06,0.35660807291666663,0.6433919270833334,0.6433919270833334,lower_better,1640,0.0,0.06341463414634146,1.417791918713357e-05
mistral7b,humaneval,surprisal_max,-0.006034563462915964,0.8070781836876353,0.48175831330128205,0.518241686698718,0.518241686698718,lower_better,1640,0.0,0.06341463414634146,0.8490724956843904
mistral7b,humaneval,surprisal_mean,0.04225585864787967,0.08713813820219964,0.5467247596153846,0.5467247596153846,0.5467247596153846,higher_better,1640,0.0,0.06341463414634146,0.13897012610179854
mistral7b,humaneval,surprisal_p90,0.036039094918406095,0.14461102013538185,0.5391157101362178,0.5391157101362178,0.5391157101362178,higher_better,1640,0.0,0.06341463414634146,0.21508811500595876
mistral7b,humaneval,surprisal_range,-0.006034563462915964,0.8070781836876353,0.48175831330128205,0.518241686698718,0.518241686698718,lower_better,1640,0.0,0.06341463414634146,0.8490724956843904
mistral7b,humaneval,surprisal_slope,-0.14328448779372582,5.601093575036227e-09,0.348369891826923,0.651630108173077,0.651630108173077,lower_better,1640,0.0,0.06341463414634146,3.939029938096129e-08
mistral7b,humaneval,surprisal_std,0.05702456859177687,0.020919311259360533,0.5561711237980769,0.5561711237980769,0.5561711237980769,higher_better,1640,0.0,0.06341463414634146,0.040402371297929146
mistral7b,humaneval,surprisal_volatility,-0.0035979379510454085,0.8877712245023793,0.48855655794587094,0.5114434420541291,0.5114434420541291,lower_better,1541,0.06036585365853664,0.06341463414634146,0.9059747354148887
mistral7b,humaneval,topk_mass_mean,-0.04224687880875835,0.08720536506542535,0.5241323617788461,0.5241323617788461,0.5241323617788461,higher_better,1640,0.0,0.06341463414634146,0.13897012610179854
