model,outcome,signal,raw_auroc,predictive_power,direction,n_total,n_outcome
mixtral,incorrect,l2_norm_cross_layer_max,0.3562938786128862,0.6437061213871138,lower,3620,1776
mixtral,incorrect,l2_norm_cross_layer_max_zscore,0.3562938786128862,0.6437061213871138,lower,3620,1776
mixtral,incorrect,l2_norm_last_layer_mean,0.5679736813820329,0.5679736813820329,higher,3620,1776
mixtral,incorrect,l2_norm_last_layer_mean_zscore,0.5679736813820329,0.5679736813820329,higher,3620,1776
mixtral,incorrect,l2_norm_slope,0.5571279997459498,0.5571279997459498,higher,3620,1776
mixtral,incorrect,late50p_entropy_mean,0.48682756102089075,0.5131724389791092,lower,3620,1776
mixtral,incorrect,late50p_margin_mean,0.5288041566512283,0.5288041566512283,higher,3620,1776
mixtral,incorrect,late50p_surprisal_mean,0.4864138134881085,0.5135861865118915,lower,3620,1776
mixtral,incorrect,margin_diff_std,0.3428180756678587,0.6571819243321413,lower,3620,1776
mixtral,incorrect,margin_early_late_delta,0.29003185904298223,0.7099681409570178,lower,3619,1776
mixtral,incorrect,margin_mean,0.6333708301577066,0.6333708301577066,higher,3620,1776
mixtral,incorrect,margin_min,0.5741005037032695,0.5741005037032695,higher,3620,1776
mixtral,incorrect,margin_range,0.4258994962967306,0.5741005037032694,lower,3620,1776
mixtral,incorrect,margin_slope,0.35376788122178576,0.6462321187782143,lower,3620,1776
mixtral,incorrect,margin_std,0.36066570909304096,0.639334290906959,lower,3620,1776
mixtral,incorrect,max_compound_severity,0.4803056174395654,0.5196943825604345,lower,3620,1776
mixtral,incorrect,n_compound_signals,0.4803056174395654,0.5196943825604345,lower,3620,1776
mixtral,incorrect,n_warning_signals,0.5632731429911473,0.5632731429911473,higher,3620,1776
mixtral,incorrect,perplexity_max,0.5350080795274668,0.5350080795274668,higher,3620,1776
mixtral,incorrect,perplexity_mean,0.42879328623634483,0.5712067137636552,lower,3620,1776
mixtral,incorrect,repetition_detected,0.5016891891891891,0.5016891891891891,higher,3620,1776
mixtral,incorrect,risk_score,0.4804618033163315,0.5195381966836685,lower,3620,1776
mixtral,incorrect,risk_score_is_one,0.4803056174395654,0.5196943825604345,lower,3620,1776
mixtral,incorrect,surprisal_diff_std,0.4209217012565711,0.5790782987434289,lower,3620,1776
mixtral,incorrect,surprisal_early_late_delta,0.6993017162577662,0.6993017162577662,higher,3619,1776
mixtral,incorrect,surprisal_max,0.5019473615426706,0.5019473615426706,higher,3620,1776
mixtral,incorrect,surprisal_mean,0.39476522346641657,0.6052347765335835,lower,3620,1776
mixtral,incorrect,surprisal_p90,0.3670783378280667,0.6329216621719334,lower,3620,1776
mixtral,incorrect,surprisal_range,0.5019473615426706,0.5019473615426706,higher,3620,1776
mixtral,incorrect,surprisal_slope,0.6417367747356901,0.6417367747356901,higher,3620,1776
mixtral,incorrect,surprisal_std,0.43744015164839456,0.5625598483516054,lower,3620,1776
mixtral,incorrect,surprisal_volatility,0.589435795115431,0.589435795115431,higher,3340,1776
mixtral,incorrect,topk_mass_mean,0.39604112314592255,0.6039588768540775,lower,3620,1776
mixtral,incorrect,topk_mass_std,0.6003652276191592,0.6003652276191592,higher,3620,1776
mixtral,incorrect,warning_density_per_100t,0.5496355052177991,0.5496355052177991,higher,3620,1776
mixtral,format_failure,attention_collapse_detected,0.5001923157662361,0.5001923157662361,higher,3620,1242
mixtral,format_failure,attn_entropy_norm_mean,0.7890522895733706,0.7890522895733706,higher,3620,1242
mixtral,format_failure,attn_entropy_norm_std,0.20200976747398658,0.7979902325260134,lower,3620,1242
mixtral,format_failure,collapsed_rate_mean,0.16990149911494118,0.8300985008850588,lower,3620,1242
mixtral,format_failure,collapsed_rate_mean_zscore,0.16990149911494118,0.8300985008850588,lower,3620,1242
mixtral,format_failure,compound_density_per_100t,0.4856179633760356,0.5143820366239644,lower,3620,1242
mixtral,format_failure,concentration_max_mean,0.25130761177676747,0.7486923882232326,lower,3620,1242
mixtral,format_failure,concentration_min_mean,0.37782565356887954,0.6221743464311205,lower,3620,1242
mixtral,format_failure,cs_confident_repetition_risk,0.5188130866815914,0.5188130866815914,higher,3620,1242
mixtral,format_failure,early10_entropy_mean,0.543996294535659,0.543996294535659,higher,3620,1242
mixtral,format_failure,early10_entropy_slope,0.8161989465971621,0.8161989465971621,higher,3620,1242
mixtral,format_failure,early10_margin_mean,0.4724878414451311,0.5275121585548689,lower,3620,1242
mixtral,format_failure,early10_margin_slope,0.204441478447768,0.7955585215522321,lower,3620,1242
mixtral,format_failure,early10_surprisal_mean,0.5445175447506598,0.5445175447506598,higher,3620,1242
mixtral,format_failure,early10_surprisal_slope,0.7852491437208224,0.7852491437208224,higher,3620,1242
mixtral,format_failure,early25p_entropy_mean,0.669885754954501,0.669885754954501,higher,3620,1242
mixtral,format_failure,early25p_entropy_slope,0.5468753815349302,0.5468753815349302,higher,3617,1242
mixtral,format_failure,early25p_margin_mean,0.30986116020580495,0.690138839794195,lower,3620,1242
mixtral,format_failure,early25p_margin_slope,0.44558074025237604,0.554419259747624,lower,3617,1242
mixtral,format_failure,early25p_surprisal_mean,0.6601162494633442,0.6601162494633442,higher,3620,1242
mixtral,format_failure,early25p_surprisal_slope,0.5380583636526425,0.5380583636526425,higher,3617,1242
mixtral,format_failure,early50p_entropy_mean,0.6296387714002077,0.6296387714002077,higher,3620,1242
mixtral,format_failure,early50p_entropy_slope,0.44953674924055587,0.5504632507594441,lower,3620,1242
mixtral,format_failure,early50p_margin_mean,0.3450405556029573,0.6549594443970427,lower,3620,1242
mixtral,format_failure,early50p_margin_slope,0.5546874259347291,0.5546874259347291,higher,3620,1242
mixtral,format_failure,early50p_surprisal_mean,0.627371273712737,0.627371273712737,higher,3620,1242
mixtral,format_failure,early50p_surprisal_slope,0.44365520491786625,0.5563447950821337,lower,3620,1242
mixtral,format_failure,entropy_diff_std,0.5484195571590899,0.5484195571590899,higher,3620,1242
mixtral,format_failure,entropy_early_late_delta,0.3305728918524563,0.6694271081475437,lower,3619,1242
mixtral,format_failure,entropy_max,0.44748154378095506,0.5525184562190449,lower,3620,1242
mixtral,format_failure,entropy_mean,0.5717926944386884,0.5717926944386884,higher,3620,1242
mixtral,format_failure,entropy_p90,0.6058545930286889,0.6058545930286889,higher,3620,1242
mixtral,format_failure,entropy_range,0.44748154378095506,0.5525184562190449,lower,3620,1242
mixtral,format_failure,entropy_range_approx,0.43570254168308803,0.564297458316912,lower,3620,1242
mixtral,format_failure,entropy_slope,0.4042954809857944,0.5957045190142056,lower,3620,1242
mixtral,format_failure,entropy_std,0.5323171747459603,0.5323171747459603,higher,3620,1242
mixtral,format_failure,failure_risk,0.49678920702250506,0.5032107929774949,lower,3620,1242
mixtral,format_failure,focused_head_mean,0.16803302278400095,0.831966977215999,lower,3620,1242
mixtral,format_failure,focused_head_mean_zscore,0.16803302278400095,0.831966977215999,lower,3620,1242
mixtral,format_failure,focused_head_rate,0.16803302278400095,0.831966977215999,lower,3620,1242
mixtral,format_failure,hidden_max_abs_last_layer_mean,0.2091190177269089,0.7908809822730911,lower,3620,1242
mixtral,format_failure,hidden_max_abs_last_layer_mean_zscore,0.2091190177269089,0.7908809822730911,lower,3620,1242
mixtral,format_failure,hidden_std_last_layer_mean,0.4388517123552045,0.5611482876447955,lower,3620,1242
mixtral,format_failure,hidden_std_last_layer_mean_zscore,0.4388517123552045,0.5611482876447955,lower,3620,1242
mixtral,format_failure,high_entropy_frac,0.479394449116905,0.520605550883095,lower,3620,1242
mixtral,format_failure,high_entropy_steps,0.479394449116905,0.520605550883095,lower,3620,1242
mixtral,format_failure,l2_norm_cross_layer_max,0.6275603729300662,0.6275603729300662,higher,3620,1242
mixtral,format_failure,l2_norm_cross_layer_max_zscore,0.6275603729300662,0.6275603729300662,higher,3620,1242
mixtral,format_failure,l2_norm_last_layer_mean,0.4390433509532497,0.5609566490467504,lower,3620,1242
mixtral,format_failure,l2_norm_last_layer_mean_zscore,0.4390433509532497,0.5609566490467504,lower,3620,1242
mixtral,format_failure,l2_norm_slope,0.4467268398321165,0.5532731601678835,lower,3620,1242
mixtral,format_failure,late50p_entropy_mean,0.500806507315448,0.500806507315448,higher,3620,1242
mixtral,format_failure,late50p_margin_mean,0.48666926699252,0.51333073300748,lower,3620,1242
mixtral,format_failure,late50p_surprisal_mean,0.5039451818806044,0.5039451818806044,higher,3620,1242
mixtral,format_failure,margin_diff_std,0.6131923875460644,0.6131923875460644,higher,3620,1242
mixtral,format_failure,margin_early_late_delta,0.6831118451505169,0.6831118451505169,higher,3619,1242
mixtral,format_failure,margin_mean,0.40316393293867975,0.5968360670613202,lower,3620,1242
mixtral,format_failure,margin_min,0.43918437122901965,0.5608156287709803,lower,3620,1242
mixtral,format_failure,margin_range,0.5608156287709803,0.5608156287709803,higher,3620,1242
mixtral,format_failure,margin_slope,0.6137811852881148,0.6137811852881148,higher,3620,1242
mixtral,format_failure,margin_std,0.6036971351722513,0.6036971351722513,higher,3620,1242
mixtral,format_failure,max_compound_severity,0.5188130866815914,0.5188130866815914,higher,3620,1242
mixtral,format_failure,n_compound_signals,0.5188130866815914,0.5188130866815914,higher,3620,1242
mixtral,format_failure,n_warning_signals,0.4026494544055886,0.5973505455944115,lower,3620,1242
mixtral,format_failure,perplexity_max,0.44748154378095506,0.5525184562190449,lower,3620,1242
mixtral,format_failure,perplexity_mean,0.5400558528323913,0.5400558528323913,higher,3620,1242
mixtral,format_failure,repetition_detected,0.4987384356602187,0.5012615643397813,lower,3620,1242
mixtral,format_failure,risk_score,0.5187045704789882,0.5187045704789882,higher,3620,1242
mixtral,format_failure,risk_score_is_one,0.5188130866815914,0.5188130866815914,higher,3620,1242
mixtral,format_failure,surprisal_diff_std,0.5526278188818871,0.5526278188818871,higher,3620,1242
mixtral,format_failure,surprisal_early_late_delta,0.33864209185869126,0.6613579081413088,lower,3619,1242
mixtral,format_failure,surprisal_max,0.4926281777810282,0.5073718222189718,lower,3620,1242
mixtral,format_failure,surprisal_mean,0.5714226220223222,0.5714226220223222,higher,3620,1242
mixtral,format_failure,surprisal_p90,0.5971104894707117,0.5971104894707117,higher,3620,1242
mixtral,format_failure,surprisal_range,0.4926281777810282,0.5073718222189718,lower,3620,1242
mixtral,format_failure,surprisal_slope,0.3958088706324344,0.6041911293675656,lower,3620,1242
mixtral,format_failure,surprisal_std,0.5374616214927767,0.5374616214927767,higher,3620,1242
mixtral,format_failure,surprisal_volatility,0.4401212626361916,0.5598787373638083,lower,3340,1242
mixtral,format_failure,topk_mass_mean,0.6160085607602703,0.6160085607602703,higher,3620,1242
mixtral,format_failure,topk_mass_std,0.386371854723045,0.613628145276955,lower,3620,1242
mixtral,format_failure,warning_density_per_100t,0.41277904408229493,0.5872209559177051,lower,3620,1242
qwen,correct,attention_collapse_detected,0.4998341625207297,0.5001658374792703,lower,3640,625
qwen,correct,attn_entropy_norm_mean,0.5972574461028193,0.5972574461028193,higher,3640,625
qwen,correct,attn_entropy_norm_std,0.5617570812603648,0.5617570812603648,higher,3640,625
qwen,correct,collapsed_rate_mean,0.5209666334991707,0.5209666334991707,higher,3640,625
qwen,correct,collapsed_rate_mean_zscore,0.5209666334991707,0.5209666334991707,higher,3640,625
qwen,correct,compound_density_per_100t,0.6685598673300166,0.6685598673300166,higher,3640,625
qwen,correct,concentration_max_mean,0.4742346932006634,0.5257653067993366,lower,3640,625
qwen,correct,concentration_min_mean,0.5644746932006633,0.5644746932006633,higher,3640,625
qwen,correct,cs_confident_repetition_risk,0.523575456053068,0.523575456053068,higher,3640,625
qwen,correct,cs_degenerating_generation,0.4998341625207297,0.5001658374792703,lower,3640,625
qwen,correct,early10_entropy_mean,0.4234597678275289,0.5765402321724711,lower,3640,625
qwen,correct,early10_entropy_slope,0.5454667993366501,0.5454667993366501,higher,3640,625
qwen,correct,early10_margin_mean,0.5322327031509121,0.5322327031509121,higher,3640,625
qwen,correct,early10_margin_slope,0.4830885572139303,0.5169114427860697,lower,3640,625
qwen,correct,early10_surprisal_mean,0.4243804975124378,0.5756195024875622,lower,3640,625
qwen,correct,early10_surprisal_slope,0.5297024212271974,0.5297024212271974,higher,3640,625
qwen,correct,early25p_entropy_mean,0.4821038805970149,0.5178961194029851,lower,3640,625
qwen,correct,early25p_entropy_slope,0.45587820445008637,0.5441217955499136,lower,3635,625
qwen,correct,early25p_margin_mean,0.4946602985074627,0.5053397014925374,lower,3640,625
qwen,correct,early25p_margin_slope,0.5492503048040972,0.5492503048040972,higher,3635,625
qwen,correct,early25p_surprisal_mean,0.4674157213930348,0.5325842786069652,lower,3640,625
qwen,correct,early25p_surprisal_slope,0.4634841485841168,0.5365158514158832,lower,3635,625
qwen,correct,early50p_entropy_mean,0.4369239137645108,0.5630760862354892,lower,3640,625
qwen,correct,early50p_entropy_slope,0.40331595356550587,0.5966840464344941,lower,3640,625
qwen,correct,early50p_margin_mean,0.5377950248756218,0.5377950248756218,higher,3640,625
qwen,correct,early50p_margin_slope,0.5977889220563848,0.5977889220563848,higher,3640,625
qwen,correct,early50p_surprisal_mean,0.43259940298507465,0.5674005970149254,lower,3640,625
qwen,correct,early50p_surprisal_slope,0.422465008291874,0.577534991708126,lower,3640,625
qwen,correct,entropy_diff_std,0.3960819900497513,0.6039180099502487,lower,3640,625
qwen,correct,entropy_early_late_delta,0.4546275599992523,0.5453724400007477,lower,3636,625
qwen,correct,entropy_max,0.30764550580431177,0.6923544941956883,lower,3640,625
qwen,correct,entropy_mean,0.38732895522388056,0.6126710447761194,lower,3640,625
qwen,correct,entropy_p90,0.3773468656716418,0.6226531343283582,lower,3640,625
qwen,correct,entropy_range,0.30764550580431177,0.6923544941956883,lower,3640,625
qwen,correct,entropy_range_approx,0.3126882918739635,0.6873117081260365,lower,3640,625
qwen,correct,entropy_slope,0.40997094527363187,0.5900290547263681,lower,3640,625
qwen,correct,entropy_std,0.35405903814262024,0.6459409618573797,lower,3640,625
qwen,correct,failure_risk,0.5321233830845771,0.5321233830845771,higher,3640,625
qwen,correct,failure_risk_is_zero,0.46817645107794353,0.5318235489220564,lower,3640,625
qwen,correct,focused_head_mean,0.4942397346600331,0.5057602653399669,lower,3640,625
qwen,correct,focused_head_mean_zscore,0.4942397346600331,0.5057602653399669,lower,3640,625
qwen,correct,focused_head_rate,0.4942397346600331,0.5057602653399669,lower,3640,625
qwen,correct,hidden_max_abs_last_layer_mean,0.5048193698175788,0.5048193698175788,higher,3640,625
qwen,correct,hidden_max_abs_last_layer_mean_zscore,0.5048193698175788,0.5048193698175788,higher,3640,625
qwen,correct,hidden_std_last_layer_mean,0.4709099834162521,0.5290900165837479,lower,3640,625
qwen,correct,hidden_std_last_layer_mean_zscore,0.4709099834162521,0.5290900165837479,lower,3640,625
qwen,correct,high_entropy_frac,0.49511323383084577,0.5048867661691543,lower,3640,625
qwen,correct,high_entropy_steps,0.49507980099502485,0.5049201990049752,lower,3640,625
qwen,correct,l2_norm_cross_layer_max,0.43660922056384743,0.5633907794361526,lower,3640,625
qwen,correct,l2_norm_cross_layer_max_zscore,0.43660922056384743,0.5633907794361526,lower,3640,625
qwen,correct,l2_norm_last_layer_mean,0.47049180762852405,0.529508192371476,lower,3640,625
qwen,correct,l2_norm_last_layer_mean_zscore,0.47049180762852405,0.529508192371476,lower,3640,625
qwen,correct,l2_norm_slope,0.3343681592039801,0.6656318407960199,lower,3640,625
qwen,correct,late50p_entropy_mean,0.4012184411276949,0.5987815588723051,lower,3640,625
qwen,correct,late50p_margin_mean,0.587737048092869,0.587737048092869,higher,3640,625
qwen,correct,late50p_surprisal_mean,0.3949065339966833,0.6050934660033167,lower,3640,625
qwen,correct,margin_diff_std,0.4677126368159204,0.5322873631840797,lower,3640,625
qwen,correct,margin_early_late_delta,0.5506306364046648,0.5506306364046648,higher,3636,625
qwen,correct,margin_mean,0.5899611276948591,0.5899611276948591,higher,3640,625
qwen,correct,margin_min,0.5647341956882256,0.5647341956882256,higher,3640,625
qwen,correct,margin_p90,0.5001658374792703,0.5001658374792703,higher,3640,625
qwen,correct,margin_range,0.4352658043117743,0.5647341956882257,lower,3640,625
qwen,correct,margin_slope,0.6050425207296849,0.6050425207296849,higher,3640,625
qwen,correct,margin_std,0.4098595024875622,0.5901404975124378,lower,3640,625
qwen,correct,max_compound_severity,0.5232530679933665,0.5232530679933665,higher,3640,625
qwen,correct,n_compound_signals,0.5234096185737976,0.5234096185737976,higher,3640,625
qwen,correct,n_warning_signals,0.5321700829187397,0.5321700829187397,higher,3640,625
qwen,correct,perplexity_max,0.30764550580431177,0.6923544941956883,lower,3640,625
qwen,correct,perplexity_mean,0.3680673963515755,0.6319326036484245,lower,3640,625
qwen,correct,risk_score,0.43187290215588725,0.5681270978441127,lower,3640,625
qwen,correct,risk_score_is_zero,0.49960995024875626,0.5003900497512437,lower,3640,625
qwen,correct,surprisal_diff_std,0.38373572139303486,0.6162642786069652,lower,3640,625
qwen,correct,surprisal_early_late_delta,0.45717093544622567,0.5428290645537743,lower,3636,625
qwen,correct,surprisal_max,0.339261824212272,0.660738175787728,lower,3640,625
qwen,correct,surprisal_mean,0.381200663349917,0.618799336650083,lower,3640,625
qwen,correct,surprisal_p90,0.3848806633499171,0.6151193366500829,lower,3640,625
qwen,correct,surprisal_range,0.339261824212272,0.660738175787728,lower,3640,625
qwen,correct,surprisal_slope,0.40660218905472634,0.5933978109452737,lower,3640,625
qwen,correct,surprisal_std,0.3598742288557214,0.6401257711442786,lower,3640,625
qwen,correct,surprisal_volatility,0.5649956954922436,0.5649956954922436,higher,3496,625
qwen,correct,topk_mass_mean,0.6730499502487562,0.6730499502487562,higher,3640,625
qwen,correct,topk_mass_std,0.3279402985074627,0.6720597014925374,lower,3640,625
qwen,correct,warning_density_per_100t,0.5643380431177446,0.5643380431177446,higher,3640,625
qwen,incorrect,attention_collapse_detected,0.500170998632011,0.500170998632011,higher,3640,2924
qwen,incorrect,attn_entropy_norm_mean,0.38035970851897993,0.6196402914810201,lower,3640,2924
qwen,incorrect,attn_entropy_norm_std,0.47251841817667695,0.527481581823323,lower,3640,2924
qwen,incorrect,collapsed_rate_mean,0.5103162805982469,0.5103162805982469,higher,3640,2924
qwen,incorrect,collapsed_rate_mean_zscore,0.5103162805982469,0.5103162805982469,higher,3640,2924
qwen,incorrect,compound_density_per_100t,0.37202997348088257,0.6279700265191175,lower,3640,2924
qwen,incorrect,concentration_max_mean,0.5632136088162691,0.5632136088162691,higher,3640,2924
qwen,incorrect,concentration_min_mean,0.4833070944370992,0.5166929055629008,lower,3640,2924
qwen,incorrect,cs_confident_repetition_risk,0.47560737949850596,0.524392620501494,lower,3640,2924
qwen,incorrect,cs_degenerating_generation,0.500170998632011,0.500170998632011,higher,3640,2924
qwen,incorrect,early10_entropy_mean,0.5818400408103998,0.5818400408103998,higher,3640,2924
qwen,incorrect,early10_entropy_slope,0.44979661671086524,0.5502033832891348,lower,3640,2924
qwen,incorrect,early10_margin_mean,0.46870390679332663,0.5312960932066734,lower,3640,2924
qwen,incorrect,early10_margin_slope,0.5172842360277877,0.5172842360277877,higher,3640,2924
qwen,incorrect,early10_surprisal_mean,0.584190077876025,0.584190077876025,higher,3640,2924
qwen,incorrect,early10_surprisal_slope,0.46967592415685255,0.5303240758431474,lower,3640,2924
qwen,incorrect,early25p_entropy_mean,0.5185545456977125,0.5185545456977125,higher,3640,2924
qwen,incorrect,early25p_entropy_slope,0.5250812521382142,0.5250812521382142,higher,3635,2924
qwen,incorrect,early25p_margin_mean,0.5091539197854015,0.5091539197854015,higher,3640,2924
qwen,incorrect,early25p_margin_slope,0.46570424606088096,0.5342957539391191,lower,3635,2924
qwen,incorrect,early25p_surprisal_mean,0.5316564799883836,0.5316564799883836,higher,3640,2924
qwen,incorrect,early25p_surprisal_slope,0.5183235343863277,0.5183235343863277,higher,3635,2924
qwen,incorrect,early50p_entropy_mean,0.5633810250747044,0.5633810250747044,higher,3640,2924
qwen,incorrect,early50p_entropy_slope,0.5804140173023867,0.5804140173023867,higher,3640,2924
qwen,incorrect,early50p_margin_mean,0.4644081632263143,0.5355918367736857,lower,3640,2924
qwen,incorrect,early50p_margin_slope,0.4143074746463481,0.5856925253536519,lower,3640,2924
qwen,incorrect,early50p_surprisal_mean,0.5671683104188798,0.5671683104188798,higher,3640,2924
qwen,incorrect,early50p_surprisal_slope,0.5623163436480219,0.5623163436480219,higher,3640,2924
qwen,incorrect,entropy_diff_std,0.6105014176646364,0.6105014176646364,higher,3640,2924
qwen,incorrect,entropy_early_late_delta,0.5501078828448025,0.5501078828448025,higher,3636,2924
qwen,incorrect,entropy_max,0.6825021112121605,0.6825021112121605,higher,3640,2924
qwen,incorrect,entropy_mean,0.6147830705622511,0.6147830705622511,higher,3640,2924
qwen,incorrect,entropy_p90,0.6229597188362157,0.6229597188362157,higher,3640,2924
qwen,incorrect,entropy_range,0.6825021112121605,0.6825021112121605,higher,3640,2924
qwen,incorrect,entropy_range_approx,0.6753504994306414,0.6753504994306414,higher,3640,2924
qwen,incorrect,entropy_slope,0.5794685095033206,0.5794685095033206,higher,3640,2924
qwen,incorrect,entropy_std,0.6481593286918509,0.6481593286918509,higher,3640,2924
qwen,incorrect,failure_risk,0.47275676543191003,0.52724323456809,lower,3640,2924
qwen,incorrect,failure_risk_is_zero,0.5279262737965135,0.5279262737965135,higher,3640,2924
qwen,incorrect,focused_head_mean,0.5390994581540554,0.5390994581540554,higher,3640,2924
qwen,incorrect,focused_head_mean_zscore,0.5390994581540554,0.5390994581540554,higher,3640,2924
qwen,incorrect,focused_head_rate,0.5390994581540554,0.5390994581540554,higher,3640,2924
qwen,incorrect,hidden_max_abs_last_layer_mean,0.4908353330938716,0.5091646669061284,lower,3640,2924
qwen,incorrect,hidden_max_abs_last_layer_mean_zscore,0.4908353330938716,0.5091646669061284,lower,3640,2924
qwen,incorrect,hidden_std_last_layer_mean,0.5315769512950042,0.5315769512950042,higher,3640,2924
qwen,incorrect,hidden_std_last_layer_mean_zscore,0.5315769512950042,0.5315769512950042,higher,3640,2924
qwen,incorrect,high_entropy_frac,0.5046866999365681,0.5046866999365681,higher,3640,2924
qwen,incorrect,high_entropy_steps,0.504713448325933,0.504713448325933,higher,3640,2924
qwen,incorrect,l2_norm_cross_layer_max,0.5419634464153337,0.5419634464153337,higher,3640,2924
qwen,incorrect,l2_norm_cross_layer_max_zscore,0.5419634464153337,0.5419634464153337,higher,3640,2924
qwen,incorrect,l2_norm_last_layer_mean,0.5319146497107353,0.5319146497107353,higher,3640,2924
qwen,incorrect,l2_norm_last_layer_mean_zscore,0.5319146497107353,0.5319146497107353,higher,3640,2924
qwen,incorrect,l2_norm_slope,0.6418605606462411,0.6418605606462411,higher,3640,2924
qwen,incorrect,late50p_entropy_mean,0.6008774904661098,0.6008774904661098,higher,3640,2924
qwen,incorrect,late50p_margin_mean,0.40998808741373644,0.5900119125862635,lower,3640,2924
qwen,incorrect,late50p_surprisal_mean,0.606344192542549,0.606344192542549,higher,3640,2924
qwen,incorrect,margin_diff_std,0.5361389846311397,0.5361389846311397,higher,3640,2924
qwen,incorrect,margin_early_late_delta,0.4412999162298836,0.5587000837701164,lower,3636,2924
qwen,incorrect,margin_mean,0.4089991134819525,0.5910008865180475,lower,3640,2924
qwen,incorrect,margin_min,0.4511068101399322,0.5488931898600677,lower,3640,2924
qwen,incorrect,margin_p90,0.4998290013679891,0.5001709986320109,lower,3640,2924
qwen,incorrect,margin_range,0.5488931898600677,0.5488931898600677,higher,3640,2924
qwen,incorrect,margin_slope,0.40475997141743536,0.5952400285825646,lower,3640,2924
qwen,incorrect,margin_std,0.5907353132236395,0.5907353132236395,higher,3640,2924
qwen,incorrect,max_compound_severity,0.4759398237663261,0.5240601762336738,lower,3640,2924
qwen,incorrect,n_compound_signals,0.4757783781305169,0.5242216218694831,lower,3640,2924
qwen,incorrect,n_warning_signals,0.47193735718270674,0.5280626428172932,lower,3640,2924
qwen,incorrect,perplexity_max,0.6825021112121605,0.6825021112121605,higher,3640,2924
qwen,incorrect,perplexity_mean,0.6344593768389517,0.6344593768389517,higher,3640,2924
qwen,incorrect,risk_score,0.5706112102499828,0.5706112102499828,higher,3640,2924
qwen,incorrect,risk_score_is_zero,0.5006553355394385,0.5006553355394385,higher,3640,2924
qwen,incorrect,surprisal_diff_std,0.6206892104639699,0.6206892104639699,higher,3640,2924
qwen,incorrect,surprisal_early_late_delta,0.5483930931923331,0.5483930931923331,higher,3636,2924
qwen,incorrect,surprisal_max,0.6547434924989874,0.6547434924989874,higher,3640,2924
qwen,incorrect,surprisal_mean,0.6205368401745524,0.6205368401745524,higher,3640,2924
qwen,incorrect,surprisal_p90,0.6139708270601991,0.6139708270601991,higher,3640,2924
qwen,incorrect,surprisal_range,0.6547434924989874,0.6547434924989874,higher,3640,2924
qwen,incorrect,surprisal_slope,0.5834640501646937,0.5834640501646937,higher,3640,2924
qwen,incorrect,surprisal_std,0.6428000978226811,0.6428000978226811,higher,3640,2924
qwen,incorrect,surprisal_volatility,0.4311797663387769,0.5688202336612231,lower,3496,2924
qwen,incorrect,topk_mass_mean,0.3236321064738744,0.6763678935261256,lower,3640,2924
qwen,incorrect,topk_mass_std,0.6749676631078572,0.6749676631078572,higher,3640,2924
qwen,incorrect,warning_density_per_100t,0.4481284247491383,0.5518715752508617,lower,3640,2924
qwen,format_failure,attention_collapse_detected,0.4998591152437306,0.5001408847562694,lower,3640,91
qwen,format_failure,attn_entropy_norm_mean,0.7080991704829406,0.7080991704829406,higher,3640,91
qwen,format_failure,attn_entropy_norm_std,0.31781433556581484,0.6821856644341852,lower,3640,91
qwen,format_failure,collapsed_rate_mean,0.310790224146099,0.689209775853901,lower,3640,91
qwen,format_failure,collapsed_rate_mean_zscore,0.310790224146099,0.689209775853901,lower,3640,91
qwen,format_failure,compound_density_per_100t,0.3460671478422958,0.6539328521577041,lower,3640,91
qwen,format_failure,concentration_max_mean,0.24055065813307572,0.7594493418669243,lower,3640,91
qwen,format_failure,concentration_min_mean,0.23202016355017202,0.767979836449828,lower,3640,91
qwen,format_failure,cs_confident_repetition_risk,0.5205691744153282,0.5205691744153282,higher,3640,91
qwen,format_failure,cs_degenerating_generation,0.4998591152437306,0.5001408847562694,lower,3640,91
qwen,format_failure,early10_entropy_mean,0.4160621007620162,0.5839378992379838,lower,3640,91
qwen,format_failure,early10_entropy_slope,0.5601577909270217,0.5601577909270217,higher,3640,91
qwen,format_failure,early10_margin_mean,0.5148083812496324,0.5148083812496324,higher,3640,91
qwen,format_failure,early10_margin_slope,0.4866283336274883,0.5133716663725116,lower,3640,91
qwen,format_failure,early10_surprisal_mean,0.3954557699274521,0.6045442300725479,lower,3640,91
qwen,format_failure,early10_surprisal_slope,0.5232707557306036,0.5232707557306036,higher,3640,91
qwen,format_failure,early25p_entropy_mean,0.48413885353868447,0.5158611464613155,lower,3640,91
qwen,format_failure,early25p_entropy_slope,0.5942127849577059,0.5942127849577059,higher,3635,91
qwen,format_failure,early25p_margin_mean,0.47181530782545156,0.5281846921745484,lower,3640,91
qwen,format_failure,early25p_margin_slope,0.43548607149058616,0.5645139285094138,lower,3635,91
qwen,format_failure,early25p_surprisal_mean,0.48490675286955925,0.5150932471304408,lower,3640,91
qwen,format_failure,early25p_surprisal_slope,0.5936794582392777,0.5936794582392777,higher,3635,91
qwen,format_failure,early50p_entropy_mean,0.45716329317343685,0.5428367068265632,lower,3640,91
qwen,format_failure,early50p_entropy_slope,0.5428398031948327,0.5428398031948327,higher,3640,91
qwen,format_failure,early50p_margin_mean,0.5102009852643834,0.5102009852643834,higher,3640,91
qwen,format_failure,early50p_margin_slope,0.4849315238157166,0.5150684761842834,lower,3640,91
qwen,format_failure,early50p_surprisal_mean,0.45784449419276135,0.5421555058072387,lower,3640,91
