model,dataset,signal,direction,random_acc,signal_acc,oracle_acc,lift_vs_random,lift_vs_oracle,n_prompts,n_ties,tie_rate
mistral7b,humaneval,surprisal_diff_std,higher_better,0.1599999999999999,0.2,1.0,0.04000000000000012,-0.8,65,0,0.0
mistral7b,humaneval,surprisal_early_late_delta,lower_better,0.1599999999999999,0.35384615384615387,1.0,0.19384615384615397,-0.6461538461538461,65,0,0.0
mistral7b,humaneval,surprisal_max,lower_better,0.1599999999999999,0.12307692307692308,1.0,-0.03692307692307681,-0.8769230769230769,65,5,0.07692307692307693
mistral7b,humaneval,surprisal_mean,higher_better,0.1599999999999999,0.23076923076923078,1.0,0.07076923076923089,-0.7692307692307692,65,0,0.0
mistral7b,humaneval,surprisal_p90,higher_better,0.1599999999999999,0.26153846153846155,1.0,0.10153846153846166,-0.7384615384615385,65,0,0.0
mistral7b,humaneval,surprisal_range,lower_better,0.1599999999999999,0.12307692307692308,1.0,-0.03692307692307681,-0.8769230769230769,65,5,0.07692307692307693
mistral7b,humaneval,surprisal_slope,lower_better,0.1599999999999999,0.3384615384615385,1.0,0.1784615384615386,-0.6615384615384615,65,0,0.0
mistral7b,humaneval,surprisal_std,higher_better,0.1599999999999999,0.2153846153846154,1.0,0.055384615384615504,-0.7846153846153846,65,0,0.0
mistral7b,humaneval,surprisal_volatility,lower_better,0.1665721844293272,0.23809523809523808,1.0,0.07152305366591089,-0.7619047619047619,63,1,0.015873015873015872
mistral7b,humaneval,topk_mass_mean,higher_better,0.1599999999999999,0.26153846153846155,1.0,0.10153846153846166,-0.7384615384615385,65,2,0.03076923076923077
mistral7b,humaneval,topk_mass_std,lower_better,0.1599999999999999,0.18461538461538463,1.0,0.024615384615384733,-0.8153846153846154,65,3,0.046153846153846156
mistral7b,humaneval,warning_density_per_100t,higher_better,0.1599999999999999,0.15384615384615385,1.0,-0.006153846153846038,-0.8461538461538461,65,3,0.046153846153846156
mixtral,gsm8k,attention_collapse_detected,lower_better,0.7501474926253687,0.751095659502739,1.0,0.0009481668773703156,-0.24890434049726096,113,113,1.0
mixtral,gsm8k,attn_entropy_norm_mean,lower_better,0.7501474926253687,0.7699115044247787,1.0,0.01976401179941001,-0.23008849557522126,113,0,0.0
mixtral,gsm8k,attn_entropy_norm_std,lower_better,0.7501474926253687,0.7168141592920354,1.0,-0.033333333333333326,-0.2831858407079646,113,0,0.0
mixtral,gsm8k,collapsed_rate_mean,higher_better,0.7501474926253687,0.8141592920353983,1.0,0.06401179941002955,-0.18584070796460173,113,0,0.0
mixtral,gsm8k,collapsed_rate_mean_zscore,higher_better,0.7501474926253687,0.8141592920353983,1.0,0.06401179941002955,-0.18584070796460173,113,0,0.0
mixtral,gsm8k,compound_density_per_100t,higher_better,0.7501474926253687,0.7256637168141593,1.0,-0.02448377581120942,-0.2743362831858407,113,3,0.02654867256637168
mixtral,gsm8k,concentration_max_mean,higher_better,0.7501474926253687,0.7787610619469026,1.0,0.028613569321533916,-0.22123893805309736,113,0,0.0
mixtral,gsm8k,concentration_min_mean,higher_better,0.7501474926253687,0.7168141592920354,1.0,-0.033333333333333326,-0.2831858407079646,113,0,0.0
mixtral,gsm8k,cs_confident_repetition_risk,higher_better,0.7501474926253687,0.7548602331788172,1.0,0.004712740553448502,-0.24513976682118277,113,113,1.0
mixtral,gsm8k,early10_entropy_mean,lower_better,0.7501474926253687,0.7315634218289084,1.0,-0.018584070796460295,-0.26843657817109157,113,10,0.08849557522123894
mixtral,gsm8k,early10_entropy_slope,lower_better,0.7501474926253687,0.7625368731563422,1.0,0.012389380530973493,-0.23746312684365778,113,8,0.07079646017699115
mixtral,gsm8k,early10_margin_mean,higher_better,0.7501474926253687,0.700589970501475,1.0,-0.04955752212389375,-0.299410029498525,113,10,0.08849557522123894
mixtral,gsm8k,early10_margin_slope,higher_better,0.7501474926253687,0.7448377581120944,1.0,-0.005309734513274322,-0.2551622418879056,113,8,0.07079646017699115
mixtral,gsm8k,early10_surprisal_mean,lower_better,0.7501474926253687,0.7920353982300885,1.0,0.04188790560471978,-0.2079646017699115,113,9,0.07964601769911504
mixtral,gsm8k,early10_surprisal_slope,lower_better,0.7501474926253687,0.7743362831858407,1.0,0.024188790560471962,-0.2256637168141593,113,5,0.04424778761061947
mixtral,gsm8k,early25p_entropy_mean,lower_better,0.7501474926253687,0.7699115044247787,1.0,0.01976401179941001,-0.23008849557522126,113,0,0.0
mixtral,gsm8k,early25p_entropy_slope,lower_better,0.7501474926253687,0.7610619469026548,1.0,0.0109144542772861,-0.23893805309734517,113,0,0.0
mixtral,gsm8k,early25p_margin_mean,higher_better,0.7501474926253687,0.7699115044247787,1.0,0.01976401179941001,-0.23008849557522126,113,0,0.0
mixtral,gsm8k,early25p_margin_slope,lower_better,0.7501474926253687,0.6814159292035398,1.0,-0.06873156342182896,-0.31858407079646023,113,0,0.0
mixtral,gsm8k,early25p_surprisal_mean,lower_better,0.7501474926253687,0.7699115044247787,1.0,0.01976401179941001,-0.23008849557522126,113,0,0.0
mixtral,gsm8k,early25p_surprisal_slope,higher_better,0.7501474926253687,0.7522123893805309,1.0,0.0020648967551621933,-0.24778761061946908,113,0,0.0
mixtral,gsm8k,early50p_entropy_mean,lower_better,0.7501474926253687,0.831858407079646,1.0,0.08171091445427725,-0.16814159292035402,113,0,0.0
mixtral,gsm8k,early50p_entropy_slope,lower_better,0.7501474926253687,0.7522123893805309,1.0,0.0020648967551621933,-0.24778761061946908,113,0,0.0
mixtral,gsm8k,early50p_margin_mean,higher_better,0.7501474926253687,0.8407079646017699,1.0,0.09056047197640116,-0.15929203539823011,113,0,0.0
mixtral,gsm8k,early50p_margin_slope,higher_better,0.7501474926253687,0.7522123893805309,1.0,0.0020648967551621933,-0.24778761061946908,113,0,0.0
mixtral,gsm8k,early50p_surprisal_mean,lower_better,0.7501474926253687,0.7964601769911505,1.0,0.04631268436578173,-0.20353982300884954,113,0,0.0
mixtral,gsm8k,early50p_surprisal_slope,lower_better,0.7501474926253687,0.7876106194690266,1.0,0.037463126843657824,-0.21238938053097345,113,0,0.0
mixtral,gsm8k,entropy_diff_std,lower_better,0.7501474926253687,0.7787610619469026,1.0,0.028613569321533916,-0.22123893805309736,113,0,0.0
mixtral,gsm8k,entropy_early_late_delta,lower_better,0.7501474926253687,0.7168141592920354,1.0,-0.033333333333333326,-0.2831858407079646,113,0,0.0
mixtral,gsm8k,entropy_max,lower_better,0.7501474926253687,0.8075221238938053,1.0,0.05737463126843656,-0.1924778761061947,113,27,0.23893805309734514
mixtral,gsm8k,entropy_mean,lower_better,0.7501474926253687,0.8053097345132744,1.0,0.05516224188790564,-0.19469026548672563,113,0,0.0
mixtral,gsm8k,entropy_p90,lower_better,0.7501474926253687,0.8230088495575221,1.0,0.07286135693215334,-0.17699115044247793,113,1,0.008849557522123894
mixtral,gsm8k,entropy_range,lower_better,0.7501474926253687,0.8075221238938053,1.0,0.05737463126843656,-0.1924778761061947,113,27,0.23893805309734514
mixtral,gsm8k,entropy_range_approx,lower_better,0.7501474926253687,0.7699115044247787,1.0,0.01976401179941001,-0.23008849557522126,113,0,0.0
mixtral,gsm8k,entropy_slope,lower_better,0.7501474926253687,0.7433628318584071,1.0,-0.006784660766961603,-0.2566371681415929,113,0,0.0
mixtral,gsm8k,entropy_std,lower_better,0.7501474926253687,0.8053097345132744,1.0,0.05516224188790564,-0.19469026548672563,113,0,0.0
mixtral,gsm8k,failure_risk,lower_better,0.7501474926253687,0.7507269279393173,1.0,0.0005794353139485509,-0.24927307206068272,113,113,1.0
mixtral,gsm8k,focused_head_mean,higher_better,0.7501474926253687,0.7876106194690266,1.0,0.037463126843657824,-0.21238938053097345,113,0,0.0
mixtral,gsm8k,focused_head_mean_zscore,higher_better,0.7501474926253687,0.7876106194690266,1.0,0.037463126843657824,-0.21238938053097345,113,0,0.0
mixtral,gsm8k,focused_head_rate,higher_better,0.7501474926253687,0.7876106194690266,1.0,0.037463126843657824,-0.21238938053097345,113,0,0.0
mixtral,gsm8k,hidden_max_abs_last_layer_mean,lower_better,0.7501474926253687,0.7256637168141593,1.0,-0.02448377581120942,-0.2743362831858407,113,0,0.0
mixtral,gsm8k,hidden_max_abs_last_layer_mean_zscore,lower_better,0.7501474926253687,0.7256637168141593,1.0,-0.02448377581120942,-0.2743362831858407,113,0,0.0
mixtral,gsm8k,hidden_std_last_layer_mean,lower_better,0.7501474926253687,0.7433628318584071,1.0,-0.006784660766961603,-0.2566371681415929,113,0,0.0
mixtral,gsm8k,hidden_std_last_layer_mean_zscore,lower_better,0.7501474926253687,0.7433628318584071,1.0,-0.006784660766961603,-0.2566371681415929,113,0,0.0
mixtral,gsm8k,high_entropy_frac,lower_better,0.7501474926253687,0.7509903076274757,1.0,0.0008428150021069225,-0.24900969237252435,113,113,1.0
mixtral,gsm8k,high_entropy_steps,lower_better,0.7501474926253687,0.7509903076274757,1.0,0.0008428150021069225,-0.24900969237252435,113,113,1.0
mixtral,gsm8k,l2_norm_cross_layer_max,lower_better,0.7501474926253687,0.7433628318584071,1.0,-0.006784660766961603,-0.2566371681415929,113,1,0.008849557522123894
mixtral,gsm8k,l2_norm_cross_layer_max_zscore,lower_better,0.7501474926253687,0.7433628318584071,1.0,-0.006784660766961603,-0.2566371681415929,113,1,0.008849557522123894
mixtral,gsm8k,l2_norm_last_layer_mean,lower_better,0.7501474926253687,0.7433628318584071,1.0,-0.006784660766961603,-0.2566371681415929,113,0,0.0
mixtral,gsm8k,l2_norm_last_layer_mean_zscore,lower_better,0.7501474926253687,0.7433628318584071,1.0,-0.006784660766961603,-0.2566371681415929,113,0,0.0
mixtral,gsm8k,l2_norm_slope,higher_better,0.7501474926253687,0.7256637168141593,1.0,-0.02448377581120942,-0.2743362831858407,113,0,0.0
mixtral,gsm8k,late50p_entropy_mean,lower_better,0.7501474926253687,0.8230088495575221,1.0,0.07286135693215334,-0.17699115044247793,113,0,0.0
mixtral,gsm8k,late50p_margin_mean,higher_better,0.7501474926253687,0.8141592920353983,1.0,0.06401179941002955,-0.18584070796460173,113,0,0.0
mixtral,gsm8k,late50p_surprisal_mean,lower_better,0.7501474926253687,0.7876106194690266,1.0,0.037463126843657824,-0.21238938053097345,113,0,0.0
mixtral,gsm8k,margin_diff_std,lower_better,0.7501474926253687,0.8053097345132744,1.0,0.05516224188790564,-0.19469026548672563,113,0,0.0
mixtral,gsm8k,margin_early_late_delta,higher_better,0.7501474926253687,0.7256637168141593,1.0,-0.02448377581120942,-0.2743362831858407,113,0,0.0
mixtral,gsm8k,margin_mean,higher_better,0.7501474926253687,0.8230088495575221,1.0,0.07286135693215334,-0.17699115044247793,113,0,0.0
mixtral,gsm8k,margin_min,higher_better,0.7501474926253687,0.7477876106194691,1.0,-0.0023598820058996495,-0.2522123893805309,113,7,0.061946902654867256
mixtral,gsm8k,margin_range,lower_better,0.7501474926253687,0.7477876106194691,1.0,-0.0023598820058996495,-0.2522123893805309,113,7,0.061946902654867256
mixtral,gsm8k,margin_slope,higher_better,0.7501474926253687,0.7345132743362832,1.0,-0.01563421828908551,-0.2654867256637168,113,0,0.0
mixtral,gsm8k,margin_std,lower_better,0.7501474926253687,0.8230088495575221,1.0,0.07286135693215334,-0.17699115044247793,113,0,0.0
mixtral,gsm8k,max_compound_severity,higher_better,0.7501474926253687,0.7548602331788172,1.0,0.004712740553448502,-0.24513976682118277,113,113,1.0
mixtral,gsm8k,n_compound_signals,higher_better,0.7501474926253687,0.7548602331788172,1.0,0.004712740553448502,-0.24513976682118277,113,113,1.0
mixtral,gsm8k,n_warning_signals,lower_better,0.7501474926253687,0.7876738305941845,1.0,0.03752633796881577,-0.2123261694058155,113,90,0.7964601769911505
mixtral,gsm8k,perplexity_max,lower_better,0.7501474926253687,0.8075221238938053,1.0,0.05737463126843656,-0.1924778761061947,113,27,0.23893805309734514
mixtral,gsm8k,perplexity_mean,lower_better,0.7501474926253687,0.8230088495575221,1.0,0.07286135693215334,-0.17699115044247793,113,0,0.0
mixtral,gsm8k,risk_score,higher_better,0.7501474926253687,0.7548602331788172,1.0,0.004712740553448502,-0.24513976682118277,113,113,1.0
mixtral,gsm8k,risk_score_is_one,higher_better,0.7501474926253687,0.7548602331788172,1.0,0.004712740553448502,-0.24513976682118277,113,113,1.0
mixtral,gsm8k,surprisal_diff_std,lower_better,0.7501474926253687,0.7964601769911505,1.0,0.04631268436578173,-0.20353982300884954,113,0,0.0
mixtral,gsm8k,surprisal_early_late_delta,lower_better,0.7501474926253687,0.7168141592920354,1.0,-0.033333333333333326,-0.2831858407079646,113,0,0.0
mixtral,gsm8k,surprisal_max,lower_better,0.7501474926253687,0.7610619469026548,1.0,0.0109144542772861,-0.23893805309734517,113,0,0.0
mixtral,gsm8k,surprisal_mean,lower_better,0.7501474926253687,0.7964601769911505,1.0,0.04631268436578173,-0.20353982300884954,113,0,0.0
mixtral,gsm8k,surprisal_p90,lower_better,0.7501474926253687,0.8053097345132744,1.0,0.05516224188790564,-0.19469026548672563,113,1,0.008849557522123894
mixtral,gsm8k,surprisal_range,lower_better,0.7501474926253687,0.7610619469026548,1.0,0.0109144542772861,-0.23893805309734517,113,0,0.0
mixtral,gsm8k,surprisal_slope,lower_better,0.7501474926253687,0.7610619469026548,1.0,0.0109144542772861,-0.23893805309734517,113,0,0.0
mixtral,gsm8k,surprisal_std,lower_better,0.7501474926253687,0.7876106194690266,1.0,0.037463126843657824,-0.21238938053097345,113,0,0.0
mixtral,gsm8k,surprisal_volatility,higher_better,0.7485566793088918,0.7964601769911505,1.0,0.047903497682258656,-0.20353982300884954,113,0,0.0
mixtral,gsm8k,topk_mass_mean,higher_better,0.7501474926253687,0.7610619469026548,1.0,0.0109144542772861,-0.23893805309734517,113,0,0.0
mixtral,gsm8k,topk_mass_std,lower_better,0.7501474926253687,0.7876106194690266,1.0,0.037463126843657824,-0.21238938053097345,113,0,0.0
mixtral,gsm8k,warning_density_per_100t,higher_better,0.7501474926253687,0.6902654867256637,1.0,-0.05988200589970505,-0.3097345132743363,113,2,0.017699115044247787
mixtral,humaneval,attn_entropy_norm_mean,lower_better,0.15227272727272723,0.06818181818181818,1.0,-0.08409090909090905,-0.9318181818181819,44,0,0.0
mixtral,humaneval,attn_entropy_norm_std,lower_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,0,0.0
mixtral,humaneval,collapsed_rate_mean,lower_better,0.15227272727272723,0.11363636363636363,1.0,-0.038636363636363594,-0.8863636363636364,44,0,0.0
mixtral,humaneval,collapsed_rate_mean_zscore,lower_better,0.15227272727272723,0.11363636363636363,1.0,-0.038636363636363594,-0.8863636363636364,44,0,0.0
mixtral,humaneval,compound_density_per_100t,higher_better,0.15227272727272723,0.18181818181818182,1.0,0.029545454545454597,-0.8181818181818181,44,3,0.06818181818181818
mixtral,humaneval,concentration_max_mean,higher_better,0.15227272727272723,0.18181818181818182,1.0,0.029545454545454597,-0.8181818181818181,44,0,0.0
mixtral,humaneval,concentration_min_mean,lower_better,0.15227272727272723,0.045454545454545456,1.0,-0.10681818181818177,-0.9545454545454546,44,0,0.0
mixtral,humaneval,cs_confident_repetition_risk,lower_better,0.15227272727272723,0.17272727272727273,1.0,0.020454545454545503,-0.8272727272727273,44,29,0.6590909090909091
mixtral,humaneval,early10_entropy_mean,higher_better,0.15227272727272723,0.38636363636363635,1.0,0.23409090909090913,-0.6136363636363636,44,2,0.045454545454545456
mixtral,humaneval,early10_entropy_slope,lower_better,0.15227272727272723,0.3409090909090909,1.0,0.18863636363636366,-0.6590909090909092,44,6,0.13636363636363635
mixtral,humaneval,early10_margin_mean,lower_better,0.15227272727272723,0.38636363636363635,1.0,0.23409090909090913,-0.6136363636363636,44,4,0.09090909090909091
mixtral,humaneval,early10_margin_slope,higher_better,0.15227272727272723,0.1590909090909091,1.0,0.006818181818181862,-0.8409090909090909,44,8,0.18181818181818182
mixtral,humaneval,early10_surprisal_mean,higher_better,0.15227272727272723,0.5,1.0,0.3477272727272728,-0.5,44,0,0.0
mixtral,humaneval,early10_surprisal_slope,lower_better,0.15227272727272723,0.4318181818181818,1.0,0.2795454545454546,-0.5681818181818181,44,0,0.0
mixtral,humaneval,early25p_entropy_mean,higher_better,0.15227272727272723,0.29545454545454547,1.0,0.14318181818181824,-0.7045454545454546,44,1,0.022727272727272728
mixtral,humaneval,early25p_entropy_slope,lower_better,0.15227272727272723,0.38636363636363635,1.0,0.23409090909090913,-0.6136363636363636,44,1,0.022727272727272728
mixtral,humaneval,early25p_margin_mean,lower_better,0.15227272727272723,0.29545454545454547,1.0,0.14318181818181824,-0.7045454545454546,44,1,0.022727272727272728
mixtral,humaneval,early25p_margin_slope,higher_better,0.15227272727272723,0.3181818181818182,1.0,0.16590909090909095,-0.6818181818181819,44,1,0.022727272727272728
mixtral,humaneval,early25p_surprisal_mean,higher_better,0.15227272727272723,0.2727272727272727,1.0,0.12045454545454548,-0.7272727272727273,44,0,0.0
mixtral,humaneval,early25p_surprisal_slope,lower_better,0.15227272727272723,0.4772727272727273,1.0,0.32500000000000007,-0.5227272727272727,44,0,0.0
mixtral,humaneval,early50p_entropy_mean,higher_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,1,0.022727272727272728
mixtral,humaneval,early50p_entropy_slope,lower_better,0.15227272727272723,0.29545454545454547,1.0,0.14318181818181824,-0.7045454545454546,44,1,0.022727272727272728
mixtral,humaneval,early50p_margin_mean,lower_better,0.15227272727272723,0.25,1.0,0.09772727272727277,-0.75,44,1,0.022727272727272728
mixtral,humaneval,early50p_margin_slope,higher_better,0.15227272727272723,0.25,1.0,0.09772727272727277,-0.75,44,1,0.022727272727272728
mixtral,humaneval,early50p_surprisal_mean,higher_better,0.15227272727272723,0.2727272727272727,1.0,0.12045454545454548,-0.7272727272727273,44,0,0.0
mixtral,humaneval,early50p_surprisal_slope,lower_better,0.15227272727272723,0.4090909090909091,1.0,0.2568181818181819,-0.5909090909090908,44,1,0.022727272727272728
mixtral,humaneval,entropy_diff_std,lower_better,0.15227272727272723,0.045454545454545456,1.0,-0.10681818181818177,-0.9545454545454546,44,0,0.0
mixtral,humaneval,entropy_early_late_delta,lower_better,0.15227272727272723,0.36363636363636365,1.0,0.21136363636363642,-0.6363636363636364,44,1,0.022727272727272728
mixtral,humaneval,entropy_max,higher_better,0.15227272727272723,0.3409090909090909,1.0,0.18863636363636366,-0.6590909090909092,44,3,0.06818181818181818
mixtral,humaneval,entropy_mean,higher_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,1,0.022727272727272728
mixtral,humaneval,entropy_p90,higher_better,0.15227272727272723,0.1590909090909091,1.0,0.006818181818181862,-0.8409090909090909,44,1,0.022727272727272728
mixtral,humaneval,entropy_range,higher_better,0.15227272727272723,0.3409090909090909,1.0,0.18863636363636366,-0.6590909090909092,44,3,0.06818181818181818
mixtral,humaneval,entropy_range_approx,higher_better,0.15227272727272723,0.3181818181818182,1.0,0.16590909090909095,-0.6818181818181819,44,0,0.0
mixtral,humaneval,entropy_slope,lower_better,0.15227272727272723,0.38636363636363635,1.0,0.23409090909090913,-0.6136363636363636,44,1,0.022727272727272728
mixtral,humaneval,entropy_std,higher_better,0.15227272727272723,0.2727272727272727,1.0,0.12045454545454548,-0.7272727272727273,44,1,0.022727272727272728
mixtral,humaneval,failure_risk,lower_better,0.15227272727272723,0.15328282828282824,1.0,0.0010101010101010166,-0.8467171717171718,44,44,1.0
mixtral,humaneval,focused_head_mean,lower_better,0.15227272727272723,0.18181818181818182,1.0,0.029545454545454597,-0.8181818181818181,44,0,0.0
mixtral,humaneval,focused_head_mean_zscore,lower_better,0.15227272727272723,0.18181818181818182,1.0,0.029545454545454597,-0.8181818181818181,44,0,0.0
mixtral,humaneval,focused_head_rate,lower_better,0.15227272727272723,0.18181818181818182,1.0,0.029545454545454597,-0.8181818181818181,44,0,0.0
mixtral,humaneval,hidden_max_abs_last_layer_mean,higher_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,1,0.022727272727272728
mixtral,humaneval,hidden_max_abs_last_layer_mean_zscore,higher_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,1,0.022727272727272728
mixtral,humaneval,hidden_std_last_layer_mean,lower_better,0.15227272727272723,0.09090909090909091,1.0,-0.061363636363636315,-0.9090909090909091,44,1,0.022727272727272728
mixtral,humaneval,hidden_std_last_layer_mean_zscore,lower_better,0.15227272727272723,0.09090909090909091,1.0,-0.061363636363636315,-0.9090909090909091,44,1,0.022727272727272728
mixtral,humaneval,high_entropy_frac,higher_better,0.15227272727272723,0.32272727272727264,1.0,0.17045454545454541,-0.6772727272727274,44,24,0.5454545454545454
mixtral,humaneval,high_entropy_steps,higher_better,0.15227272727272723,0.2909090909090908,1.0,0.13863636363636356,-0.7090909090909092,44,29,0.6590909090909091
mixtral,humaneval,l2_norm_cross_layer_max,higher_better,0.15227272727272723,0.25,1.0,0.09772727272727277,-0.75,44,2,0.045454545454545456
mixtral,humaneval,l2_norm_cross_layer_max_zscore,higher_better,0.15227272727272723,0.25,1.0,0.09772727272727277,-0.75,44,2,0.045454545454545456
mixtral,humaneval,l2_norm_last_layer_mean,lower_better,0.15227272727272723,0.09090909090909091,1.0,-0.061363636363636315,-0.9090909090909091,44,1,0.022727272727272728
mixtral,humaneval,l2_norm_last_layer_mean_zscore,lower_better,0.15227272727272723,0.09090909090909091,1.0,-0.061363636363636315,-0.9090909090909091,44,1,0.022727272727272728
mixtral,humaneval,l2_norm_slope,lower_better,0.15227272727272723,0.18181818181818182,1.0,0.029545454545454597,-0.8181818181818181,44,1,0.022727272727272728
mixtral,humaneval,late50p_entropy_mean,lower_better,0.15227272727272723,0.1268939393939394,1.0,-0.025378787878787834,-0.8731060606060606,44,7,0.1590909090909091
mixtral,humaneval,late50p_margin_mean,lower_better,0.15227272727272723,0.1590909090909091,1.0,0.006818181818181862,-0.8409090909090909,44,0,0.0
mixtral,humaneval,late50p_surprisal_mean,lower_better,0.15227272727272723,0.1268939393939394,1.0,-0.025378787878787834,-0.8731060606060606,44,8,0.18181818181818182
mixtral,humaneval,margin_diff_std,higher_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,1,0.022727272727272728
mixtral,humaneval,margin_early_late_delta,higher_better,0.15227272727272723,0.3409090909090909,1.0,0.18863636363636366,-0.6590909090909092,44,1,0.022727272727272728
mixtral,humaneval,margin_mean,lower_better,0.15227272727272723,0.18181818181818182,1.0,0.029545454545454597,-0.8181818181818181,44,0,0.0
mixtral,humaneval,margin_min,higher_better,0.15227272727272723,0.2462121212121212,1.0,0.09393939393939396,-0.7537878787878788,44,2,0.045454545454545456
mixtral,humaneval,margin_range,lower_better,0.15227272727272723,0.2462121212121212,1.0,0.09393939393939396,-0.7537878787878788,44,2,0.045454545454545456
mixtral,humaneval,margin_slope,higher_better,0.15227272727272723,0.29545454545454547,1.0,0.14318181818181824,-0.7045454545454546,44,1,0.022727272727272728
mixtral,humaneval,margin_std,higher_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,1,0.022727272727272728
mixtral,humaneval,max_compound_severity,lower_better,0.15227272727272723,0.17272727272727273,1.0,0.020454545454545503,-0.8272727272727273,44,29,0.6590909090909091
mixtral,humaneval,n_compound_signals,lower_better,0.15227272727272723,0.17272727272727273,1.0,0.020454545454545503,-0.8272727272727273,44,29,0.6590909090909091
mixtral,humaneval,n_warning_signals,higher_better,0.15227272727272723,0.18663419913419912,1.0,0.0343614718614719,-0.8133658008658009,44,43,0.9772727272727273
mixtral,humaneval,perplexity_max,higher_better,0.15227272727272723,0.3409090909090909,1.0,0.18863636363636366,-0.6590909090909092,44,3,0.06818181818181818
mixtral,humaneval,perplexity_mean,higher_better,0.15227272727272723,0.22727272727272727,1.0,0.07500000000000004,-0.7727272727272727,44,1,0.022727272727272728
mixtral,humaneval,repetition_detected,lower_better,0.15227272727272723,0.153030303030303,1.0,0.0007575757575757625,-0.846969696969697,44,44,1.0
mixtral,humaneval,risk_score,lower_better,0.15227272727272723,0.15000000000000002,1.0,-0.002272727272727204,-0.85,44,20,0.45454545454545453
mixtral,humaneval,risk_score_is_one,lower_better,0.15227272727272723,0.17272727272727273,1.0,0.020454545454545503,-0.8272727272727273,44,29,0.6590909090909091
mixtral,humaneval,surprisal_diff_std,higher_better,0.15227272727272723,0.13636363636363635,1.0,-0.015909090909090873,-0.8636363636363636,44,0,0.0
mixtral,humaneval,surprisal_early_late_delta,lower_better,0.15227272727272723,0.3181818181818182,1.0,0.16590909090909095,-0.6818181818181819,44,0,0.0
mixtral,humaneval,surprisal_max,higher_better,0.15227272727272723,0.13636363636363635,1.0,-0.015909090909090873,-0.8636363636363636,44,1,0.022727272727272728
mixtral,humaneval,surprisal_mean,higher_better,0.15227272727272723,0.22727272727272727,1.0,0.07500000000000004,-0.7727272727272727,44,0,0.0
mixtral,humaneval,surprisal_p90,higher_better,0.15227272727272723,0.22727272727272727,1.0,0.07500000000000004,-0.7727272727272727,44,0,0.0
mixtral,humaneval,surprisal_range,higher_better,0.15227272727272723,0.13636363636363635,1.0,-0.015909090909090873,-0.8636363636363636,44,1,0.022727272727272728
mixtral,humaneval,surprisal_slope,lower_better,0.15227272727272723,0.38636363636363635,1.0,0.23409090909090913,-0.6136363636363636,44,0,0.0
mixtral,humaneval,surprisal_std,higher_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,0,0.0
mixtral,humaneval,surprisal_volatility,lower_better,0.17240173847316703,0.19047619047619047,1.0,0.018074452003023433,-0.8095238095238095,42,1,0.023809523809523808
mixtral,humaneval,topk_mass_mean,lower_better,0.15227272727272723,0.38636363636363635,1.0,0.23409090909090913,-0.6136363636363636,44,0,0.0
mixtral,humaneval,topk_mass_std,higher_better,0.15227272727272723,0.38636363636363635,1.0,0.23409090909090913,-0.6136363636363636,44,0,0.0
mixtral,humaneval,warning_density_per_100t,higher_better,0.15227272727272723,0.20454545454545456,1.0,0.05227272727272733,-0.7954545454545454,44,3,0.06818181818181818
qwen,gsm8k,attn_entropy_norm_mean,lower_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,attn_entropy_norm_std,higher_better,0.4911021109474716,0.5979381443298969,1.0,0.10683603338242531,-0.4020618556701031,97,0,0.0
qwen,gsm8k,collapsed_rate_mean,higher_better,0.4911021109474716,0.5154639175257731,1.0,0.02436180657830156,-0.48453608247422686,97,0,0.0
qwen,gsm8k,collapsed_rate_mean_zscore,higher_better,0.4911021109474716,0.5154639175257731,1.0,0.02436180657830156,-0.48453608247422686,97,0,0.0
qwen,gsm8k,compound_density_per_100t,higher_better,0.4911021109474716,0.5115979381443299,1.0,0.020495827196858274,-0.48840206185567014,97,3,0.030927835051546393
qwen,gsm8k,concentration_max_mean,higher_better,0.4911021109474716,0.5463917525773195,1.0,0.05528964162984795,-0.45360824742268047,97,0,0.0
qwen,gsm8k,concentration_min_mean,higher_better,0.4911021109474716,0.6082474226804123,1.0,0.11714531173294074,-0.3917525773195877,97,0,0.0
qwen,gsm8k,cs_confident_repetition_risk,higher_better,0.4911021109474716,0.491449844542628,1.0,0.00034773359515644087,-0.5085501554573719,97,97,1.0
qwen,gsm8k,early10_entropy_mean,higher_better,0.4911021109474716,0.4948453608247423,1.0,0.0037432498772707046,-0.5051546391752577,97,7,0.07216494845360824
qwen,gsm8k,early10_entropy_slope,lower_better,0.4911021109474716,0.4946735395189004,1.0,0.0035714285714288363,-0.5053264604810996,97,28,0.28865979381443296
