model,dataset,question_id,signal,n_runs,std_across_runs,range_across_runs
qwen,gsm8k,gsm8k_0082,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0083,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0084,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0085,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0086,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0087,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0088,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0089,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0090,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0091,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0092,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0093,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0094,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0095,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0096,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0097,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0098,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0099,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0100,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0101,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0102,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0103,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0104,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0105,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0106,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0107,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0108,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0109,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0110,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0111,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0112,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0113,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0114,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0115,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0116,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0117,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0118,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0119,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0120,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0121,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0122,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0123,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0124,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0125,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0126,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0127,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0128,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0129,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0130,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0131,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0132,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0133,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0134,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0135,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0136,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0137,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0138,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0139,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0140,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0141,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0142,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0143,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0144,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0145,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0146,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0147,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0148,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0149,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0150,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0151,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0152,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0153,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0154,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0155,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0156,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0157,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0158,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0159,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0160,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0161,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0162,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0163,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0164,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0165,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0166,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0167,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0168,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0169,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0170,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0171,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0172,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0173,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0174,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0175,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0176,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0177,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0178,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0179,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0180,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0181,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0182,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0183,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0184,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0185,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0186,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0187,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0188,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0189,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0190,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0191,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0192,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0193,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0194,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0195,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0196,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0197,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,gsm8k,gsm8k_0198,layer_transform_std,10,0.0,0.0
qwen,gsm8k,gsm8k_0199,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0000,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0001,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0002,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0003,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0004,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0005,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0006,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0007,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0008,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0009,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0010,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0011,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0012,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0013,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0014,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0015,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0016,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0017,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0018,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0019,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0020,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0021,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0022,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0023,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0024,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0025,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0026,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0027,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0028,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0029,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0030,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0031,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0032,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0033,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0034,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0035,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0036,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0037,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0038,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0039,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0040,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0041,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0042,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0043,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0044,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0045,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0046,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0047,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0048,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0049,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0050,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0051,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0052,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0053,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0054,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0055,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0056,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0057,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0058,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0059,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0060,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0061,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0062,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0063,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0064,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0065,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0066,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0067,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0068,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0069,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0070,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0071,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0072,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0073,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0074,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0075,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0076,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0077,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0078,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0079,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0080,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0081,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0082,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0083,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0084,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0085,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0086,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0087,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0088,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0089,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0090,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0091,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0092,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0093,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0094,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0095,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0096,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0097,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0098,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0099,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0100,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0101,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0102,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0103,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0104,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0105,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0106,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0107,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0108,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0109,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0110,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0111,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0112,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0113,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0114,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0115,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0116,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0117,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0118,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0119,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0120,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0121,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0122,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0123,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0124,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0125,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0126,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0127,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0128,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0129,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0130,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0131,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0132,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0133,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0134,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0135,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0136,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0137,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0138,layer_transform_std,10,2.925694557147251e-17,0.0
qwen,humaneval,he_0139,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0140,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0141,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0142,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0143,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0144,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0145,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0146,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0147,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0148,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0149,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0150,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0151,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0152,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0153,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0154,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0155,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0156,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0157,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0158,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0159,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0160,layer_transform_std,10,1.4628472785736255e-17,0.0
qwen,humaneval,he_0161,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0162,layer_transform_std,10,0.0,0.0
qwen,humaneval,he_0163,layer_transform_std,10,0.0,0.0
llama,gsm8k,gsm8k_0000,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0001,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0002,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0003,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0004,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0005,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0006,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0007,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0008,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0009,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0010,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0011,layer_transform_max,10,1.1702778228589004e-16,0.0
llama,gsm8k,gsm8k_0012,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0013,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0014,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0015,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0016,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0017,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0018,layer_transform_max,10,1.1702778228589004e-16,0.0
llama,gsm8k,gsm8k_0019,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0020,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0021,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0022,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0023,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0024,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0025,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0026,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0027,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0028,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0029,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0030,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0031,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0032,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0033,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0034,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0035,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0036,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0037,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0038,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0039,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0040,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0041,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0042,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0043,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0044,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0045,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0046,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0047,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0048,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0049,layer_transform_max,10,1.1702778228589004e-16,0.0
llama,gsm8k,gsm8k_0050,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0051,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0052,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0053,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0054,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0055,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0056,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0057,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0058,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0059,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0060,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0061,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0062,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0063,layer_transform_max,10,1.1702778228589004e-16,0.0
llama,gsm8k,gsm8k_0064,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0065,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0066,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0067,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0068,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0069,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0070,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0071,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0072,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0073,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0074,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0075,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0076,layer_transform_max,10,1.1702778228589004e-16,0.0
llama,gsm8k,gsm8k_0077,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0078,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0079,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0080,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0081,layer_transform_max,10,0.0,0.0
llama,gsm8k,gsm8k_0082,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0083,layer_transform_max,10,5.851389114294502e-17,0.0
llama,gsm8k,gsm8k_0084,layer_transform_max,10,0.0,0.0
